"x0","x1","x2","fitness.5","fitness.4.5","fitness.4","fitness.3.5","fitness.3","fitness.2.5","fitness.2","fitness.1.5","fitness.1","fitness.0.5","fitness0","fitness0.5","fitness1","fitness1.5","fitness2","fitness2.5","fitness3","fitness3.5","fitness4","fitness4.5","fitness5","file"
-5,-5,2,-2053.38,-2287.402,-1805.5,-2059.067,-1589.644,-1862.052,-1409.096,-1701.413,-1267.269,-1579.607,-1165.252,-1497.427,-1102.915,-1454.9,-1080.107,-1451.958,-1097.317,-1489.216,-1154.842,-1566.654,-1251.965,"CF2"
-5,-5,2.5,-1840.519,-2072.725,-1582.293,-1834.947,-1361.859,-1634.216,-1179.888,-1472.264,-1037.507,-1349.906,-935.179,-1267.516,-872.781,-1224.988,-850.08,-1222.177,-867.415,-1259.555,-925.026,-1337.105,-1022.337,"CF2"
-5,-5,3,-2080.448,-2313.001,-1820.111,-2072.842,-1598.667,-1871.256,-1416.487,-1709.026,-1274.037,-1586.532,-1171.611,-1504.051,-1109.149,-1461.477,-1086.443,-1458.669,-1103.75,-1496.003,-1161.267,-1573.462,-1258.529,"CF2"
-5,-5,3.5,-1873.546,-2105.287,-1611.218,-1863.5,-1388.752,-1661.31,-1206.249,-1498.851,-1063.712,-1376.277,-961.243,-1293.775,-898.78,-1251.229,-876.138,-1248.509,-893.517,-1285.913,-951.073,-1363.428,-1048.435,"CF2"
-5,-5,4,-2130.124,-2362.603,-1867.601,-2120.398,-1645.309,-1917.95,-1462.848,-1755.45,-1320.274,-1632.874,-1217.754,-1550.341,-1155.248,-1507.765,-1132.595,-1505.043,-1149.95,-1542.413,-1207.438,-1619.863,-1304.759,"CF2"
-5,-5,4.5,-1941.165,-2172.349,-1678.15,-1930.052,-1455.123,-1727.695,-1272.444,-1565.149,-1129.879,-1442.546,-1027.378,-1360.023,-964.89,-1317.487,-942.293,-1314.842,-959.713,-1352.279,-1017.248,-1429.788,-1114.66,"CF2"
-5,-5,5,-2216.983,-2449.586,-1953.978,-2206.971,-1731.63,-2004.275,-1549.116,-1841.725,-1406.503,-1719.167,-1303.952,-1636.635,-1241.435,-1594.077,-1218.831,-1591.428,-1236.234,-1628.841,-1293.723,-1706.307,-1391.107,"CF2"
-5,-4.5,-5,-890.416,-794.424,-769.317,-789.8,-794.125,-764.622,-673.296,-654.54,-546.499,-675.074,-687.582,-788.704,-814.202,-807.746,-806.444,-865.2,-957.807,-1036.373,-1142.842,-1154.2,-1165.974,"CF2"
-5,-4.5,-4.5,-931.197,-835.512,-810.447,-831.334,-835.679,-806.997,-715.805,-698.802,-591.091,-722.591,-734.468,-841.409,-864.469,-872.087,-866.35,-950.455,-1025.588,-1148.066,-1214.864,-1312.748,-1276.35,"CF2"
-5,-4.5,-4,-1005.232,-910.23,-885.416,-907.446,-912.014,-885.718,-795.261,-783.224,-677.246,-817.157,-829.393,-952.717,-973.566,-1017.608,-1007.584,-1150.537,-1198.065,-1404.537,-1412.376,-1632.491,-1533.294,"CF2"
-5,-4.5,-3.5,-1079.482,-985.669,-960.752,-984.654,-988.465,-966.051,-874.617,-870.507,-762.747,-913.972,-914.744,-1057.592,-1049.681,-1135.62,-1074.764,-1266.316,-1209.949,-1464.079,-1339.061,-1621.057,-1415.957,"CF2"
-5,-4.5,-3,-1116.79,-1026.268,-1001.807,-1031.403,-1035.054,-1024.424,-934.103,-953.366,-847.939,-1032.791,-1020.153,-1215.763,-1171.257,-1345.649,-1228.757,-1503.109,-1353.97,-1677.053,-1467.623,-1815.097,-1560.667,"CF2"
-5,-4.5,-2.5,-1116.564,-1031.874,-1005.531,-1044.402,-1041.295,-1048.96,-947.964,-999.77,-873.184,-1089.075,-1009.197,-1239.144,-1088.017,-1314.842,-1085.75,-1388.926,-1132.371,-1476.789,-1198.079,-1570.097,-1281.856,"CF2"
-5,-4.5,-2,-1147.002,-1079.733,-1053.35,-1119.752,-1109.562,-1166.952,-1056.652,-1184.276,-1035.545,-1314.843,-1162.06,-1452.808,-1218.723,-1513.45,-1222.89,-1564.25,-1261.339,-1630.748,-1326.483,-1717.804,-1417.977,"CF2"
-5,-4.5,-1.5,-1134.652,-1095.922,-1053.79,-1156.239,-1101.994,-1212.302,-1037.918,-1220.901,-981.844,-1271.743,-999.649,-1299.904,-978.011,-1293.726,-953.332,-1304.71,-972.08,-1349.484,-1030.26,-1429.431,-1123.299,"CF2"
-5,-4.5,-1,-1358.057,-1381.837,-1310.058,-1477.595,-1352.656,-1537.667,-1285.313,-1527.5,-1211.257,-1516.736,-1175.018,-1492.134,-1132.174,-1466.572,-1107.938,-1468.592,-1125.096,-1508.409,-1183.059,-1586.809,-1277.563,"CF2"
-5,-4.5,-0.5,-1405.906,-1491.919,-1323.101,-1522.277,-1263.967,-1477.838,-1122.506,-1380.156,-994.315,-1296.007,-909.58,-1230.326,-849.217,-1190.439,-822.283,-1186.742,-837.781,-1223.977,-895.404,-1301.816,-991.021,"CF2"
-5,-4.5,0,-1673.39,-1843.876,-1572.518,-1812.367,-1460.855,-1710.568,-1306.698,-1585.41,-1174.136,-1482.08,-1080.85,-1407.733,-1020.061,-1366.549,-995.395,-1362.733,-1011.578,-1399.655,-1069.248,-1477.19,-1165.181,"CF2"
-5,-4.5,0.5,-1604.606,-1800.253,-1416.193,-1655.992,-1233.235,-1491.073,-1055.365,-1339.328,-913.038,-1221.811,-812.598,-1141.406,-750.145,-1098.809,-726.023,-1094.904,-742.567,-1131.909,-800.458,-1209.647,-897.058,"CF2"
-5,-4.5,1,-1827.284,-2055.915,-1618.989,-1872.32,-1423.625,-1692.429,-1247.723,-1537.446,-1107.249,-1418.183,-1006.578,-1337.147,-944.615,-1294.731,-921.228,-1291.121,-938.023,-1328.125,-995.777,-1405.674,-1092.417,"CF2"
-5,-4.5,1.5,-1640.069,-1866.92,-1396.221,-1646.619,-1182.175,-1452.288,-1001.247,-1292.152,-859.116,-1170.497,-757.342,-1088.567,-695.228,-1046.135,-672.238,-1042.914,-689.436,-1080.276,-747.474,-1158.167,-844.688,"CF2"
-5,-4.5,2,-1867.542,-2099.805,-1615.543,-1868.461,-1398.344,-1670.198,-1217.33,-1509.107,-1075.222,-1387.034,-973.194,-1304.86,-910.995,-1262.356,-888.088,-1259.194,-905.267,-1296.469,-963.088,-1374.151,-1060.219,"CF2"
-5,-4.5,2.5,-1651.864,-1881.996,-1391.516,-1643.089,-1170.103,-1442.047,-987.879,-1279.946,-845.429,-1157.465,-743.204,-1075.157,-680.987,-1032.718,-658.269,-1029.803,-675.657,-1067.279,-733.594,-1145.118,-831.012,"CF2"
-5,-4.5,3,-1889.913,-2120.978,-1628.421,-1880.392,-1406.449,-1678.703,-1224.134,-1516.403,-1081.629,-1393.817,-979.268,-1311.383,-916.921,-1268.847,-894.163,-1265.91,-911.46,-1303.266,-969.177,-1380.891,-1066.452,"CF2"
-5,-4.5,3.5,-1682.976,-1913.907,-1419.151,-1671.352,-1196.534,-1468.789,-1013.98,-1306.264,-871.362,-1183.659,-768.938,-1101.222,-706.589,-1058.729,-683.935,-1055.935,-701.34,-1093.396,-759.098,-1171.089,-856.518,"CF2"
-5,-4.5,4,-1939.351,-2169.063,-1676.356,-1927.362,-1453.029,-1725.303,-1270.267,-1562.776,-1127.676,-1440.089,-1025.209,-1357.568,-962.766,-1315.01,-940.065,-1312.194,-957.399,-1349.567,-1015.002,-1427.108,-1112.316,"CF2"
-5,-4.5,4.5,-1750.339,-1981.831,-1485.424,-1738.29,-1262.821,-1535.111,-1080.185,-1372.465,-937.454,-1249.884,-834.922,-1167.409,-772.5,-1124.902,-749.899,-1122.208,-767.338,-1159.685,-825.007,-1237.315,-922.463,"CF2"
-5,-4.5,5,-2026.754,-2254.86,-1763.654,-2013.53,-1539.51,-1811.687,-1356.453,-1649.12,-1213.843,-1526.407,-1111.348,-1443.86,-1048.863,-1401.316,-1026.221,-1398.612,-1043.61,-1436.029,-1101.178,-1513.558,-1198.561,"CF2"
-5,-4,-5,-784.933,-687.714,-661.315,-680.829,-684.572,-654.794,-563.411,-544.739,-436.942,-565.974,-579.108,-681.549,-708.507,-705.226,-706.952,-771.888,-869.68,-960.365,-1076.198,-1111.937,-1139.174,"CF2"
-5,-4,-4.5,-825.631,-728.78,-702.552,-722.592,-726.439,-697.735,-606.679,-590.219,-483.213,-615.994,-629.359,-739.319,-765.479,-779.906,-780.199,-876.558,-960.967,-1104.171,-1185.186,-1315.536,-1296.673,"CF2"
-5,-4,-4,-899.439,-803.578,-777.781,-799.261,-803.614,-777.82,-688.059,-677.656,-573.503,-716.713,-732.393,-862.587,-889.957,-947.875,-948.955,-1112.815,-1173.778,-1406.529,-1429.555,-1676.561,-1589.507,"CF2"
-5,-4,-3.5,-973.792,-879.481,-853.88,-877.779,-881.833,-861.013,-771.258,-770.958,-667.003,-825.203,-832.456,-988.297,-991.204,-1099.632,-1054.023,-1271.579,-1229.945,-1507.528,-1398.225,-1696.205,-1503.114,"CF2"
-5,-4,-3,-1012.353,-921.959,-897.417,-928.292,-933.326,-926.963,-840.755,-868.877,-771.687,-970.959,-970.375,-1188.139,-1159.607,-1362.582,-1261.795,-1557.537,-1420.238,-1754.729,-1557.598,-1907.273,-1661.166,"CF2"
-5,-4,-2.5,-1015.034,-931.814,-906.389,-949.106,-949.398,-966.251,-873.276,-941.905,-829.036,-1067.544,-1003.751,-1260.508,-1126.53,-1378.401,-1163.388,-1478.983,-1233.28,-1581.241,-1314.365,-1683.472,-1403.208,"CF2"
-5,-4,-2,-1052.368,-989.762,-967.244,-1043.332,-1041.05,-1117.128,-1021.256,-1176.156,-1045.992,-1351.639,-1214.596,-1526.894,-1305.933,-1613.967,-1332.242,-1675.977,-1380.421,-1747.157,-1451.697,-1836.889,-1542.823,"CF2"
-5,-4,-1.5,-1053.613,-1025.905,-991.411,-1112.417,-1070.657,-1208.746,-1052.209,-1265.223,-1043.198,-1353.76,-1093.933,-1406.947,-1095.025,-1416.077,-1082.32,-1432.252,-1105.859,-1479.384,-1167.795,-1561.211,-1260.278,"CF2"
-5,-4,-1,-1304.144,-1348.796,-1291.288,-1485.604,-1376.075,-1590.8,-1353.706,-1618.507,-1313.267,-1629.613,-1295.515,-1617.305,-1263.735,-1598.225,-1243.816,-1600.969,-1261.976,-1640.834,-1321.329,-1719.58,-1414.259,"CF2"
-5,-4,-0.5,-1393.746,-1509.621,-1354.086,-1581.367,-1335.033,-1571.08,-1226.529,-1496.876,-1118.144,-1424.502,-1043.355,-1365.197,-988.722,-1328.378,-963.388,-1324.281,-978.975,-1361.272,-1037.54,-1439.423,-1131.964,"CF2"
-5,-4,0,-1718.814,-1915.042,-1656.796,-1913.354,-1570.048,-1831.359,-1433.005,-1717.221,-1309.46,-1618.393,-1220.419,-1546.445,-1161.937,-1506.124,-1137.156,-1501.064,-1152.625,-1537.205,-1210.517,-1614.522,-1305.02,"CF2"
-5,-4,0.5,-1693.493,-1908.931,-1528.646,-1780.116,-1361.038,-1624.371,-1192.298,-1477.895,-1054.054,-1362.431,-955.598,-1283.187,-894.339,-1240.897,-869.854,-1235.895,-885.807,-1272.344,-943.991,-1350.073,-1039.63,"CF2"
-5,-4,1,-1949.091,-2183.103,-1752.564,-2007.421,-1561.937,-1832.372,-1389.253,-1679.355,-1250.325,-1560.403,-1150.447,-1479.636,-1088.919,-1437.1,-1064.892,-1432.361,-1080.973,-1468.701,-1138.758,-1546.04,-1234.415,"CF2"
-5,-4,1.5,-1774.597,-2006.321,-1534.916,-1788.319,-1324.618,-1595.239,-1145.643,-1435.988,-1004.084,-1314.524,-902.719,-1232.835,-840.979,-1190.393,-817.607,-1186.438,-834.447,-1223.498,-892.78,-1301.517,-989.527,"CF2"
-5,-4,2,-2008.902,-2239.78,-1759.504,-2010.957,-1542.612,-1814.219,-1362.087,-1653.494,-1220.216,-1531.226,-1118.409,-1449.074,-1056.377,-1406.473,-1033.051,-1402.636,-1049.829,-1439.531,-1107.768,-1517.192,-1204.394,"CF2"
-5,-4,2.5,-1796.18,-2026.043,-1536.068,-1787.718,-1315.367,-1586.937,-1133.537,-1424.997,-991.113,-1302.434,-889.028,-1220.211,-827.001,-1177.756,-804.027,-1174.402,-821.234,-1211.729,-879.429,-1289.72,-976.624,"CF2"
-5,-4,3,-2033.89,-2264.28,-1773.174,-2024.822,-1551.686,-1823.512,-1369.575,-1661.308,-1227.016,-1538.585,-1124.696,-1456.146,-1062.427,-1413.524,-1039.39,-1410.142,-1056.43,-1447.268,-1114.233,-1524.891,-1211.194,"CF2"
-5,-4,3.5,-1829.808,-2056.803,-1566.241,-1815.83,-1342.503,-1614.124,-1159.648,-1451.64,-1017.002,-1328.838,-914.66,-1246.4,-852.402,-1203.879,-829.561,-1200.78,-846.82,-1238.135,-904.724,-1315.908,-1001.982,"CF2"
-5,-4,4,-2082.387,-2314.388,-1819.625,-2072.875,-1598.262,-1870.198,-1415.978,-1707.718,-1273.166,-1585.051,-1170.606,-1502.533,-1108.182,-1459.881,-1085.282,-1456.744,-1102.427,-1493.953,-1160.058,-1571.466,-1257.137,"CF2"
-5,-4,4.5,-1898.451,-2121.863,-1634.868,-1881.851,-1409.273,-1680.705,-1225.75,-1518.134,-1083.07,-1395.255,-980.65,-1312.735,-918.272,-1270.22,-895.537,-1267.339,-912.883,-1304.756,-970.655,-1382.447,-1068.017,"CF2"
-5,-4,5,-2167.625,-2401.694,-1904.739,-2159.918,-1684.569,-1956.53,-1502.467,-1794.057,-1359.511,-1671.568,-1256.822,-1589.071,-1194.339,-1546.456,-1171.581,-1543.54,-1188.854,-1580.858,-1246.444,-1658.376,-1343.684,"CF2"
-5,-3.5,-5,-919.056,-821.458,-793.754,-812.014,-814.969,-784.786,-693.157,-674.154,-566.084,-694.609,-707.196,-809.148,-835.096,-831.371,-830.727,-893.994,-985.485,-1072.828,-1176.515,-1210.38,-1217.137,"CF2"
-5,-3.5,-4.5,-959.053,-862.059,-834.627,-853.487,-856.53,-827.424,-736.007,-719.15,-611.575,-743.533,-755.56,-864.321,-887.71,-900.474,-894.6,-985.926,-1056.161,-1189.566,-1248.102,-1367.381,-1319.485,"CF2"
-5,-3.5,-4,-1031.625,-935.976,-909.145,-929.556,-933.022,-906.816,-816.372,-805.4,-699.916,-841.52,-853.907,-981.074,-1001.453,-1054.252,-1040.873,-1191.267,-1224.834,-1434.401,-1425.023,-1645.622,-1528.738,"CF2"
-5,-3.5,-3.5,-1104.716,-1010.856,-984.154,-1006.907,-1009.548,-987.944,-896.338,-894.53,-786.775,-940.676,-939.149,-1086.524,-1072.795,-1167.529,-1094.66,-1286.568,-1210.417,-1457.486,-1325.725,-1597.053,-1392.954,"CF2"
-5,-3.5,-3,-1142.707,-1052.616,-1026.368,-1055.666,-1057.94,-1049.926,-959.298,-983.995,-878.011,-1067.837,-1048.998,-1249.439,-1192.463,-1371.184,-1235.715,-1497.763,-1332.014,-1635.557,-1430.117,-1754.501,-1508.244,"CF2"
-5,-3.5,-2.5,-1144.635,-1060.779,-1031.792,-1071.309,-1065.123,-1077.469,-973.528,-1033.349,-901.251,-1120.371,-1026.125,-1256.119,-1090.102,-1314.981,-1074.947,-1362.843,-1106.741,-1433.089,-1172.323,-1523.195,-1251.053,"CF2"
-5,-3.5,-2,-1178.844,-1114.344,-1084.44,-1154.687,-1138.907,-1205.528,-1088.507,-1226.6,-1065.991,-1343.277,-1172.116,-1455.625,-1211.041,-1495.538,-1201.193,-1523.407,-1227.318,-1577.297,-1291.913,-1661.856,-1376.748,"CF2"
-5,-3.5,-1.5,-1171.216,-1137.051,-1087.378,-1194.9,-1127.335,-1247.007,-1057.779,-1247.079,-992.363,-1275.844,-993.216,-1285.889,-965.266,-1271.127,-935.72,-1271.44,-950.605,-1312.589,-1012.96,-1395.149,-1103.87,"CF2"
-5,-3.5,-1,-1396.143,-1429.79,-1343.485,-1517.358,-1370.693,-1561.48,-1291.669,-1533.611,-1205.562,-1502.362,-1157.934,-1466.574,-1112.266,-1436.09,-1083.847,-1430.238,-1097.625,-1467.237,-1158.297,-1547.141,-1249.911,"CF2"
-5,-3.5,-0.5,-1438.769,-1530.453,-1340.242,-1538.511,-1259.134,-1474.922,-1109.025,-1365.476,-976.115,-1271.599,-888.743,-1202.791,-829.629,-1161.98,-800.795,-1153.752,-814.819,-1190.089,-875.718,-1270.276,-969.969,"CF2"
-5,-3.5,0,-1696.518,-1870.677,-1573.927,-1812.352,-1445.748,-1694.416,-1286.498,-1561.783,-1150.755,-1452.83,-1056.243,-1376.93,-996.292,-1334.817,-969.389,-1326.84,-983.697,-1362.393,-1043.239,-1441.014,-1137.133,"CF2"
-5,-3.5,0.5,-1608.574,-1797.877,-1403.756,-1637.589,-1210.81,-1467.219,-1031.554,-1313.134,-888.774,-1193.19,-788.944,-1112.792,-727.911,-1070.178,-702.451,-1063.511,-718.02,-1100.005,-778.031,-1179.266,-873.652,"CF2"
-5,-3.5,1,-1818.902,-2044.39,-1597.875,-1849.82,-1398.934,-1665.73,-1222.698,-1509.274,-1081.424,-1388.397,-980.971,-1307.298,-919.842,-1264.572,-895.012,-1258.383,-910.635,-1294.548,-969.657,-1372.85,-1064.989,"CF2"
-5,-3.5,1.5,-1626.949,-1844.046,-1376.131,-1620.547,-1158.241,-1426.269,-977.016,-1265.892,-834.929,-1143.413,-733.996,-1061.963,-673.055,-1019.846,-649.402,-1015.205,-666.389,-1052.636,-726.281,-1132.001,-823.38,"CF2"
-5,-3.5,2,-1845.843,-2074.257,-1589.975,-1841.481,-1372.69,-1642.755,-1192.051,-1481.581,-1049.714,-1358.965,-948.127,-1277.083,-886.673,-1234.652,-863.013,-1230.14,-879.784,-1267.136,-938.799,-1345.675,-1035.486,"CF2"
-5,-3.5,2.5,-1634.069,-1855.453,-1369.442,-1616.447,-1145.901,-1415.834,-963.36,-1253.751,-820.828,-1130.896,-719.179,-1049.022,-657.778,-1006.874,-634.664,-1003.197,-652.158,-1040.92,-711.539,-1119.937,-809.123,"CF2"
-5,-3.5,3,-1866.044,-2090.346,-1603.742,-1852.074,-1380.865,-1651.304,-1198.368,-1489.106,-1055.663,-1366.143,-953.59,-1283.9,-891.722,-1241.425,-868.487,-1237.626,-885.531,-1274.848,-944.055,-1353.067,-1041.084,"CF2"
-5,-3.5,3.5,-1664.374,-1888.523,-1395.718,-1645.562,-1172.098,-1442.313,-989.083,-1279.621,-845.988,-1156.778,-743.714,-1074.578,-681.83,-1032.234,-658.94,-1028.885,-676.306,-1066.452,-734.923,-1144.859,-832.4,"CF2"
-5,-3.5,4,-1915.562,-2133.612,-1654.005,-1897.578,-1427.769,-1697.933,-1243.981,-1535.548,-1101.159,-1412.408,-998.828,-1329.908,-936.608,-1287.332,-913.529,-1283.887,-930.606,-1321.116,-988.648,-1398.96,-1085.714,"CF2"
-5,-3.5,4.5,-1731.207,-1958.438,-1460.527,-1713.829,-1238.519,-1508.617,-1055.496,-1345.674,-911.899,-1223.033,-809.18,-1140.708,-746.995,-1098.271,-724.249,-1095.213,-741.666,-1132.778,-799.908,-1210.898,-897.43,"CF2"
-5,-3.5,5,-2002.307,-2213.102,-1743.871,-1981.826,-1514.847,-1784.456,-1330.012,-1622.236,-1187.237,-1499.013,-1084.848,-1416.413,-1022.455,-1373.871,-999.536,-1370.774,-1016.759,-1408.113,-1074.627,-1485.857,-1171.873,"CF2"
-5,-3,-5,-938.05,-840.811,-810.987,-826.877,-828.433,-797.757,-706.006,-686.73,-578.842,-707.149,-720.261,-823.131,-850.572,-849.919,-851.768,-919.889,-1013.726,-1110.059,-1217.311,-1271.299,-1279.302,"CF2"
-5,-3,-4.5,-976.362,-880.525,-851.262,-868.074,-870.056,-840.676,-749.537,-732.878,-626.016,-758.571,-771.99,-883.234,-909.746,-928.826,-927.677,-1027.562,-1101.64,-1246.911,-1311.197,-1447.847,-1401.877,"CF2"
-5,-3,-4,-1046.389,-952.734,-924.837,-943.83,-946.666,-920.954,-831.37,-821.742,-718.07,-861.884,-877.341,-1009.708,-1035.561,-1098.818,-1091.436,-1250.449,-1285.534,-1498.632,-1493.27,-1711.286,-1594.915,"CF2"
-5,-3,-3.5,-1117.433,-1026.533,-999.425,-1021.509,-1024.102,-1004.074,-914.234,-915.676,-811.263,-969.803,-973.156,-1128.785,-1122.374,-1229.768,-1162.956,-1358.5,-1286.331,-1528.417,-1411.697,-1670.192,-1478.692,"CF2"
-5,-3,-3,-1156.257,-1069.746,-1043.538,-1073.229,-1076.378,-1072.182,-985.239,-1017.214,-917.586,-1116.255,-1104.939,-1316.063,-1267.74,-1454.93,-1324.088,-1577.268,-1417.786,-1703.683,-1517.392,-1817.655,-1585.629,"CF2"
-5,-3,-2.5,-1162.518,-1082.415,-1053.835,-1095.493,-1091.157,-1111.119,-1013.154,-1085.55,-962.517,-1193.041,-1108.04,-1347.111,-1192.825,-1419.688,-1189.209,-1463.127,-1221.546,-1528.757,-1292.622,-1619.522,-1364.536,"CF2"
-5,-3,-2,-1202.934,-1144.286,-1116.802,-1193.128,-1182.357,-1263.01,-1155.504,-1311.229,-1160.673,-1446.682,-1284.333,-1568.82,-1336.055,-1612.278,-1327.288,-1629.938,-1348.146,-1676.766,-1413.482,-1759.183,-1488.781,"CF2"
-5,-3,-1.5,-1208.736,-1183.511,-1137.102,-1256.836,-1195.386,-1333.668,-1154.985,-1360.049,-1115.018,-1401.869,-1130.231,-1419.643,-1113.291,-1408.525,-1084.24,-1402.024,-1096.15,-1439.844,-1161.123,-1523.025,-1245.963,"CF2"
-5,-3,-1,-1446.861,-1495.092,-1419.839,-1607.712,-1470.089,-1677.443,-1416.038,-1666.82,-1345.631,-1639.875,-1305.427,-1606.76,-1264.888,-1576.345,-1233.34,-1562.818,-1242.605,-1595.661,-1303.962,-1674.77,-1389.071,"CF2"
-5,-3,-0.5,-1516.483,-1628.896,-1441.685,-1657.473,-1382.965,-1609.424,-1251.976,-1510.363,-1128.322,-1419.06,-1045.807,-1352.484,-990.329,-1311.686,-958.672,-1297.464,-969.359,-1331.008,-1031.493,-1411.3,-1121.139,"CF2"
-5,-3,0,-1805.271,-1987.427,-1707.662,-1946.824,-1589.223,-1841.222,-1438.554,-1713.182,-1306.735,-1603.327,-1214.362,-1527.575,-1155.757,-1484.254,-1125.194,-1470.358,-1135.74,-1502.664,-1195.346,-1580.373,-1284.417,"CF2"
-5,-3,0.5,-1740.694,-1943.688,-1545.585,-1788.931,-1364.351,-1621.414,-1191.733,-1469.631,-1050.278,-1349.28,-951.533,-1269.225,-891.635,-1225.8,-863.487,-1214.661,-876.443,-1249.009,-937.086,-1328.142,-1029.428,"CF2"
-5,-3,1,-1967.67,-2184.128,-1757.88,-2000.553,-1558.438,-1823.323,-1383.535,-1667.905,-1242.824,-1545.343,-1142.998,-1463.841,-1082.256,-1420.045,-1054.716,-1409.789,-1067.713,-1443.675,-1126.736,-1521.306,-1218.809,"CF2"
-5,-3,1.5,-1782.525,-2004.103,-1533.217,-1782.201,-1321.485,-1587.761,-1142.819,-1427.971,-1000.504,-1304.999,-899.975,-1223.796,-839.808,-1181.34,-814.618,-1174.079,-830.244,-1210.436,-891.029,-1290.21,-986.514,"CF2"
-5,-3,2,-2000.957,-2219.653,-1754.476,-1997.843,-1536.644,-1804.406,-1356.351,-1643.981,-1214.135,-1520.34,-1112.974,-1438.341,-1051.912,-1395.487,-1026.746,-1388.631,-1042.077,-1424.336,-1101.45,-1502.813,-1196.425,"CF2"
-5,-3,2.5,-1794.433,-2012.624,-1533,-1778.865,-1311.894,-1579.594,-1130.18,-1417.973,-987.334,-1294.722,-885.958,-1213.055,-825.111,-1170.82,-801.1,-1165.614,-817.903,-1202.797,-878.108,-1282.32,-974.905,"CF2"
