x0,x1,x2,fitness
-5,1,-2.5,-1684.019
-5,1,-2,-1402.383
-5,1,-1.5,-1464.546
-5,1,-1,-1491.355
-5,1,-0.5,-1402.65
-5,1,0,-1228.165
-5,1,0.5,-1078.581
-5,1,1,-1303.071
-5,1,1.5,-1329.783
-5,1,2,-1584.009
-5,1,2.5,-1543.318
-5,1,3,-1530.646
-5,1,3.5,-1586.161
-5,1,4,-1663.772
-5,1,4.5,-1693.155
-5,1,5,-1564.302
-5,1.5,-5,-1280.154
-5,1.5,-4.5,-1366.299
-5,1.5,-4,-1552.133
-5,1.5,-3.5,-1740.071
-5,1.5,-3,-1526.121
-5,1.5,-2.5,-1520.086
-5,1.5,-2,-1233.791
-5,1.5,-1.5,-1293.281
-5,1.5,-1,-1316.197
-5,1.5,-0.5,-1220.554
-5,1.5,0,-1034.852
-5,1.5,0.5,-870.489
-5,1.5,1,-1085.772
-5,1.5,1.5,-1094.463
-5,1.5,2,-1333.484
-5,1.5,2.5,-1261.952
-5,1.5,3,-1213.989
-5,1.5,3.5,-1232.413
-5,1.5,4,-1271.685
-5,1.5,4.5,-1265.795
-5,1.5,5,-1119.624
-5,2,-5,-1308.186
-5,2,-4.5,-1403.52
-5,2,-4,-1598.152
-5,2,-3.5,-1786.674
-5,2,-3,-1572.552
-5,2,-2.5,-1565.969
-5,2,-2,-1277.567
-5,2,-1.5,-1334.758
-5,2,-1,-1354.067
-5,2,-0.5,-1252.958
-5,2,0,-1059.645
-5,2,0.5,-885.291
-5,2,1,-1084.683
-5,2,1.5,-1072.454
-5,2,2,-1276.491
-5,2,2.5,-1169.457
-5,2,3,-1081.012
-5,2,3.5,-1052.22
-5,2,4,-1043.251
-5,2,4.5,-1003.405
-5,2,5,-866.709
-5,2.5,-5,-1396.601
-5,2.5,-4.5,-1505.1
-5,2.5,-4,-1708.143
-5,2.5,-3.5,-1898.963
-5,2.5,-3,-1685.56
-5,2.5,-2.5,-1678.61
-5,2.5,-2,-1389.159
-5,2.5,-1.5,-1443.861
-5,2.5,-1,-1459.094
-5,2.5,-0.5,-1352.487
-5,2.5,0,-1152.587
-5,2.5,0.5,-969.721
-5,2.5,1,-1146.047
-5,2.5,1.5,-1108.481
-5,2.5,2,-1262.507
-5,2.5,2.5,-1119.218
-5,2.5,3,-994.107
-5,2.5,3.5,-925.043
-5,2.5,4,-880.224
-5,2.5,4.5,-824.151
-5,2.5,5,-713.956
-5,3,-5,-1649.156
-5,3,-4.5,-1792.005
-5,3,-4,-2013.748
-5,3,-3.5,-2212.294
-5,3,-3,-2001.788
-5,3,-2.5,-1994.537
-5,3,-2,-1703.606
-5,3,-1.5,-1753.265
-5,3,-1,-1760.188
-5,3,-0.5,-1642.364
-5,3,0,-1428.694
-5,3,0.5,-1227.478
-5,3,1,-1359.565
-5,3,1.5,-1275.356
-5,3,2,-1349.418
-5,3,2.5,-1152.953
-5,3,3,-980.449
-5,3,3.5,-866.675
-5,3,4,-787.703
-5,3,4.5,-718.514
-5,3,5,-629.831
-5,3.5,-5,-1537.923
-5,3.5,-4.5,-1656.568
-5,3.5,-4,-1865.013
-5,3.5,-3.5,-2056.19
-5,3.5,-3,-1842.288
-5,3.5,-2.5,-1832.421
-5,3.5,-2,-1540.809
-5,3.5,-1.5,-1586.798
-5,3.5,-1,-1588.222
-5,3.5,-0.5,-1464.955
-5,3.5,0,-1248.342
-5,3.5,0.5,-1045.916
-5,3.5,1,-1151.406
-5,3.5,1.5,-1053.739
-5,3.5,2,-1090.577
-5,3.5,2.5,-904.863
-5,3.5,3,-754.92
-5,3.5,3.5,-663.982
-5,3.5,4,-609.117
-5,3.5,4.5,-569.748
-5,3.5,5,-524.82
-5,4,-5,-1629.827
-5,4,-4.5,-1752.775
-5,4,-4,-1962.821
-5,4,-3.5,-2153.216
-5,4,-3,-1938.309
-5,4,-2.5,-1925.128
-5,4,-2,-1631.19
-5,4,-1.5,-1668.368
-5,4,-1,-1656.378
-5,4,-0.5,-1517.711
-5,4,0,-1286.785
-5,4,0.5,-1069.34
-5,4,1,-1124.603
-5,4,1.5,-994.903
-5,4,2,-976.783
-5,4,2.5,-790.033
-5,4,3,-648.912
-5,4,3.5,-566.071
-5,4,4,-520.446
-5,4,4.5,-495.122
-5,4,5,-474.509
-5,4.5,-5,-1666.29
-5,4.5,-4.5,-1783.39
-5,4.5,-4,-1989.222
-5,4.5,-3.5,-2175.478
-5,4.5,-3,-1958.03
-5,4.5,-2.5,-1939.74
-5,4.5,-2,-1643.065
-5,4.5,-1.5,-1668.54
-5,4.5,-1,-1639.61
-5,4.5,-0.5,-1483.766
-5,4.5,0,-1240.809
-5,4.5,0.5,-1014.676
-5,4.5,1,-1025.217
-5,4.5,1.5,-880.804
-5,4.5,2,-831.49
-5,4.5,2.5,-666.228
-5,4.5,3,-549.819
-5,4.5,3.5,-485.648
-5,4.5,4,-455.183
-5,4.5,4.5,-445.089
-5,4.5,5,-444.197
-5,5,-5,-1828.164
-5,5,-4.5,-1954.792
-5,5,-4,-2163.516
-5,5,-3.5,-2347.148
-5,5,-3,-2126.276
-5,5,-2.5,-2098.418
-5,5,-2,-1794.044
-5,5,-1.5,-1796.827
-5,5,-1,-1736.654
-5,5,-0.5,-1549.131
-5,5,0,-1281.775
-5,5,0.5,-1036.135
-5,5,1,-991.096
-5,5,1.5,-828.71
-5,5,2,-750.344
-5,5,2.5,-602.325
-5,5,3,-503.338
-5,5,3.5,-450.84
-5,5,4,-429.228
-5,5,4.5,-428.032
-5,5,5,-439.082
-4.5,-5,-5,-1575.644
-4.5,-5,-4.5,-1717.29
-4.5,-5,-4,-1746.683
-4.5,-5,-3.5,-2094.356
-4.5,-5,-3,-2082.92
-4.5,-5,-2.5,-2280.686
-4.5,-5,-2,-2603.065
-4.5,-5,-1.5,-2778.925
-4.5,-5,-1,-2754.444
-4.5,-5,-0.5,-2644.746
-4.5,-5,0,-2523.503
-4.5,-5,0.5,-2405.586
-4.5,-5,1,-2305.58
-4.5,-5,1.5,-2230.823
-4.5,-5,2,-2188.229
-4.5,-5,2.5,-2181.174
-4.5,-5,3,-2210.426
-4.5,-5,3.5,-2273.599
-4.5,-5,4,-2365.506
-4.5,-5,4.5,-2478.608
-4.5,-5,5,-2603.633
-4.5,-4.5,-5,-1507.462
-4.5,-4.5,-4.5,-1650.433
-4.5,-4.5,-4,-1684.823
-4.5,-4.5,-3.5,-2047.653
-4.5,-4.5,-3,-2081.938
-4.5,-4.5,-2.5,-2369.973
-4.5,-4.5,-2,-2774.021
-4.5,-4.5,-1.5,-2952.407
-4.5,-4.5,-1,-2866.145
-4.5,-4.5,-0.5,-2666.071
-4.5,-4.5,0,-2445.997
-4.5,-4.5,0.5,-2234.341
-4.5,-4.5,1,-2054.563
-4.5,-4.5,1.5,-1920.347
-4.5,-4.5,2,-1843.926
-4.5,-4.5,2.5,-1831.225
-4.5,-4.5,3,-1883.707
-4.5,-4.5,3.5,-1997.087
-4.5,-4.5,4,-2162.009
-4.5,-4.5,4.5,-2364.879
-4.5,-4.5,5,-2588.972
-4.5,-4,-5,-1232.754
-4.5,-4,-4.5,-1377.819
-4.5,-4,-4,-1419.694
-4.5,-4,-3.5,-1804.773
-4.5,-4,-3,-1903.434
-4.5,-4,-2.5,-2315.548
-4.5,-4,-2,-2835.7
-4.5,-4,-1.5,-3049.285
-4.5,-4,-1,-2934.334
-4.5,-4,-0.5,-2676.082
-4.5,-4,0,-2387.529
-4.5,-4,0.5,-2109.519
-4.5,-4,1,-1873.233
-4.5,-4,1.5,-1696.374
-4.5,-4,2,-1595.767
-4.5,-4,2.5,-1578.867
-4.5,-4,3,-1648.016
-4.5,-4,3.5,-1797.582
-4.5,-4,4,-2015.186
-4.5,-4,4.5,-2282.839
-4.5,-4,5,-2578.396
-4.5,-3.5,-5,-1513.211
-4.5,-3.5,-4.5,-1658.363
-4.5,-3.5,-4,-1701.292
-4.5,-3.5,-3.5,-2087.085
-4.5,-3.5,-3,-2186.517
-4.5,-3.5,-2.5,-2576.447
-4.5,-3.5,-2,-3014.191
-4.5,-3.5,-1.5,-3143.7
-4.5,-3.5,-1,-2975.589
-4.5,-3.5,-0.5,-2678.976
-4.5,-3.5,0,-2355.278
-4.5,-3.5,0.5,-2045.415
-4.5,-3.5,1,-1783.5
-4.5,-3.5,1.5,-1586.317
-4.5,-3.5,2,-1474.451
-4.5,-3.5,2.5,-1455.26
-4.5,-3.5,3,-1532.423
-4.5,-3.5,3.5,-1699.663
-4.5,-3.5,4,-1943.091
-4.5,-3.5,4.5,-2242.509
-4.5,-3.5,5,-2573.009
-4.5,-3,-5,-1639.637
-4.5,-3,-4.5,-1785.118
-4.5,-3,-4,-1830.036
-4.5,-3,-3.5,-2216.71
-4.5,-3,-3,-2314.612
-4.5,-3,-2.5,-2677.107
-4.5,-3,-2,-3035.11
-4.5,-3,-1.5,-3120.295
-4.5,-3,-1,-2949.528
-4.5,-3,-0.5,-2663.216
-4.5,-3,0,-2349.537
-4.5,-3,0.5,-2048.746
-4.5,-3,1,-1797.401
-4.5,-3,1.5,-1604.976
-4.5,-3,2,-1496.617
-4.5,-3,2.5,-1476.839
-4.5,-3,3,-1552.006
-4.5,-3,3.5,-1716.008
-4.5,-3,4,-1955.059
-4.5,-3,4.5,-2249.147
-4.5,-3,5,-2573.489
-4.5,-2.5,-5,-1759.472
-4.5,-2.5,-4.5,-1904.968
-4.5,-2.5,-4,-1951.624
-4.5,-2.5,-3.5,-2332.644
-4.5,-2.5,-3,-2406.148
-4.5,-2.5,-2.5,-2697.662
-4.5,-2.5,-2,-2933.505
-4.5,-2.5,-1.5,-2991.333
-4.5,-2.5,-1,-2858.072
-4.5,-2.5,-0.5,-2625.936
-4.5,-2.5,0,-2364.905
-4.5,-2.5,0.5,-2113.3
-4.5,-2.5,1,-1911.114
-4.5,-2.5,1.5,-1749.002
-4.5,-2.5,2,-1660.589
-4.5,-2.5,2.5,-1641.61
-4.5,-2.5,3,-1704.56
-4.5,-2.5,3.5,-1844.736
-4.5,-2.5,4,-2049.817
-4.5,-2.5,4.5,-2302.114
-4.5,-2.5,5,-2579.576
-4.5,-2,-5,-1749.077
-4.5,-2,-4.5,-1894.518
-4.5,-2,-4,-1945.383
-4.5,-2,-3.5,-2316.783
-4.5,-2,-3,-2349.717
-4.5,-2,-2.5,-2553.475
-4.5,-2,-2,-2657.373
-4.5,-2,-1.5,-2725.346
-4.5,-2,-1,-2671.76
-4.5,-2,-0.5,-2533.203
-4.5,-2,0,-2362.274
-4.5,-2,0.5,-2197.309
-4.5,-2,1,-2087.214
-4.5,-2,1.5,-1982.604
-4.5,-2,2,-1935.041
-4.5,-2,2.5,-1920.436
-4.5,-2,3,-1964.517
-4.5,-2,3.5,-2065.274
-4.5,-2,4,-2212.707
-4.5,-2,4.5,-2392.975
-4.5,-2,5,-2588.546
-4.5,-1.5,-5,-1736.321
-4.5,-1.5,-4.5,-1879.393
-4.5,-1.5,-4,-1935.398
-4.5,-1.5,-3.5,-2280.269
-4.5,-1.5,-3,-2236.983
-4.5,-1.5,-2.5,-2331.525
-4.5,-1.5,-2,-2288.573
-4.5,-1.5,-1.5,-2372.337
-4.5,-1.5,-1,-2400.174
-4.5,-1.5,-0.5,-2358.908
-4.5,-1.5,0,-2287.522
-4.5,-1.5,0.5,-2228.677
-4.5,-1.5,1,-2252.447
-4.5,-1.5,1.5,-2232.382
-4.5,-1.5,2,-2254.411
-4.5,-1.5,2.5,-2253.084
-4.5,-1.5,3,-2280.027
-4.5,-1.5,3.5,-2336.657
-4.5,-1.5,4,-2414.909
-4.5,-1.5,4.5,-2505.1
-4.5,-1.5,5,-2594.335
-4.5,-1,-5,-1875.969
-4.5,-1,-4.5,-1988.841
-4.5,-1,-4,-2007.761
-4.5,-1,-3.5,-2235.544
-4.5,-1,-3,-2029.087
-4.5,-1,-2.5,-1993.472
-4.5,-1,-2,-1812.124
-4.5,-1,-1.5,-1899.066
-4.5,-1,-1,-1977.593
-4.5,-1,-0.5,-2000.927
-4.5,-1,0,-2002.989
-4.5,-1,0.5,-2040.869
-4.5,-1,1,-2230.604
-4.5,-1,1.5,-2323.893
-4.5,-1,2,-2462.541
-4.5,-1,2.5,-2500.74
-4.5,-1,3,-2534.021
-4.5,-1,3.5,-2566.922
-4.5,-1,4,-2590.174
-4.5,-1,4.5,-2595.938
-4.5,-1,5,-2572.967
-4.5,-0.5,-5,-1901.314
-4.5,-0.5,-4.5,-1995.568
-4.5,-0.5,-4,-2036.005
-4.5,-0.5,-3.5,-2239.88
-4.5,-0.5,-3,-2021.326
-4.5,-0.5,-2.5,-1991.454
-4.5,-0.5,-2,-1752.525
-4.5,-0.5,-1.5,-1827.75
-4.5,-0.5,-1,-1892.974
-4.5,-0.5,-0.5,-1891.515
-4.5,-0.5,0,-1863.132
-4.5,-0.5,0.5,-1892.305
-4.5,-0.5,1,-2174.81
-4.5,-0.5,1.5,-2327.64
-4.5,-0.5,2,-2572.839
-4.5,-0.5,2.5,-2640.861
-4.5,-0.5,3,-2687.294
-4.5,-0.5,3.5,-2716.695
-4.5,-0.5,4,-2709.455
-4.5,-0.5,4.5,-2650.604
-4.5,-0.5,5,-2520.087
-4.5,0,-5,-1980.516
-4.5,0,-4.5,-1994.651
-4.5,0,-4,-2006.589
-4.5,0,-3.5,-2144.368
-4.5,0,-3,-1897.038
-4.5,0,-2.5,-1864.148
-4.5,0,-2,-1592.427
-4.5,0,-1.5,-1659.446
-4.5,0,-1,-1709.323
-4.5,0,-0.5,-1674.341
-4.5,0,0,-1593.126
-4.5,0,0.5,-1569.491
-4.5,0,1,-1880.737
-4.5,0,1.5,-2040.254
-4.5,0,2,-2362.97
-4.5,0,2.5,-2448.44
-4.5,0,3,-2519.493
-4.5,0,3.5,-2581.987
-4.5,0,4,-2596.847
-4.5,0,4.5,-2527.661
-4.5,0,5,-2326.705
-4.5,0.5,-5,-1650.143
-4.5,0.5,-4.5,-1712.808
-4.5,0.5,-4,-1841.122
-4.5,0.5,-3.5,-2034.3
-4.5,0.5,-3,-1825.884
-4.5,0.5,-2.5,-1816.395
-4.5,0.5,-2,-1538.489
-4.5,0.5,-1.5,-1602.316
-4.5,0.5,-1,-1638.535
-4.5,0.5,-0.5,-1572.428
-4.5,0.5,0,-1438.509
-4.5,0.5,0.5,-1347.813
-4.5,0.5,1,-1630.242
-4.5,0.5,1.5,-1737.571
-4.5,0.5,2,-2058.952
-4.5,0.5,2.5,-2101.468
-4.5,0.5,3,-2147.524
-4.5,0.5,3.5,-2214.63
-4.5,0.5,4,-2250.038
-4.5,0.5,4.5,-2192.246
-4.5,0.5,5,-1955.555
-4.5,1,-5,-1407.875
-4.5,1,-4.5,-1482.266
-4.5,1,-4,-1649.396
-4.5,1,-3.5,-1844.951
-4.5,1,-3,-1640.047
-4.5,1,-2.5,-1634.357
-4.5,1,-2,-1351.144
-4.5,1,-1.5,-1412.144
-4.5,1,-1,-1440.37
-4.5,1,-0.5,-1356.415
-4.5,1,0,-1191.115
-4.5,1,0.5,-1056.714
-4.5,1,1,-1306.585
-4.5,1,1.5,-1362.261
-4.5,1,2,-1650.5
-4.5,1,2.5,-1633.692
-4.5,1,3,-1629.852
-4.5,1,3.5,-1670.476
-4.5,1,4,-1702.622
-4.5,1,4.5,-1656.296
-4.5,1,5,-1431.539
-4.5,1.5,-5,-1229.868
-4.5,1.5,-4.5,-1310.464
-4.5,1.5,-4,-1493.398
-4.5,1.5,-3.5,-1687.247
-4.5,1.5,-3,-1482.15
-4.5,1.5,-2.5,-1477.084
-4.5,1.5,-2,-1191.068
-4.5,1.5,-1.5,-1249.863
-4.5,1.5,-1,-1273.021
-4.5,1.5,-0.5,-1178.917
-4.5,1.5,0,-996.553
-4.5,1.5,0.5,-837.905
-4.5,1.5,1,-1061.703
-4.5,1.5,1.5,-1080.073
-4.5,1.5,2,-1327.729
-4.5,1.5,2.5,-1260.947
-4.5,1.5,3,-1209.721
-4.5,1.5,3.5,-1212.581
-4.5,1.5,4,-1222.875
-4.5,1.5,4.5,-1179.235
-4.5,1.5,5,-998.15
-4.5,2,-5,-1227.199
-4.5,2,-4.5,-1330.592
-4.5,2,-4,-1532.631
-4.5,2,-3.5,-1732.009
-4.5,2,-3,-1529.578
-4.5,2,-2.5,-1525.636
-4.5,2,-2,-1238.633
-4.5,2,-1.5,-1295.408
-4.5,2,-1,-1314.355
-4.5,2,-0.5,-1213.167
-4.5,2,0,-1020.316
-4.5,2,0.5,-847.023
-4.5,2,1,-1045.99
-4.5,2,1.5,-1033.363
-4.5,2,2,-1232.153
-4.5,2,2.5,-1120.475
-4.5,2,3,-1024.051
-4.5,2,3.5,-982.203
-4.5,2,4,-956.792
-4.5,2,4.5,-902.05
-4.5,2,5,-760.064
-4.5,2.5,-5,-1291.96
-4.5,2.5,-4.5,-1418.539
-4.5,2.5,-4,-1636.47
-4.5,2.5,-3.5,-1841.921
-4.5,2.5,-3,-1642.151
-4.5,2.5,-2.5,-1638.834
-4.5,2.5,-2,-1351.342
-4.5,2.5,-1.5,-1405.59
-4.5,2.5,-1,-1419.886
-4.5,2.5,-0.5,-1312.1
-4.5,2.5,0,-1110.997
-4.5,2.5,0.5,-926.684
-4.5,2.5,1,-1097.264
-4.5,2.5,1.5,-1053.904
-4.5,2.5,2,-1195.332
-4.5,2.5,2.5,-1044.177
-4.5,2.5,3,-911.219
-4.5,2.5,3.5,-833.294
-4.5,2.5,4,-780.506
-4.5,2.5,4.5,-720.529
-4.5,2.5,5,-614.822
-4.5,3,-5,-1501.155
-4.5,3,-4.5,-1678.54
-4.5,3,-4,-1928.235
-4.5,3,-3.5,-2148.701
-4.5,3,-3,-1955.362
-4.5,3,-2.5,-1953.269
-4.5,3,-2,-1664.868
-4.5,3,-1.5,-1713.777
-4.5,3,-1,-1718.823
-4.5,3,-0.5,-1598.371
-4.5,3,0,-1381.63
-4.5,3,0.5,-1176.511
-4.5,3,1,-1298.053
-4.5,3,1.5,-1204.108
-4.5,3,2,-1261.425
-4.5,3,2.5,-1057.375
-4.5,3,3,-879.997
-4.5,3,3.5,-762.474
-4.5,3,4,-681.768
-4.5,3,4.5,-614.228
-4.5,3,5,-532.645
-4.5,3.5,-5,-1416.577
-4.5,3.5,-4.5,-1560.755
-4.5,3.5,-4,-1789.249
-4.5,3.5,-3.5,-1997.331
-4.5,3.5,-3,-1797.907
-4.5,3.5,-2.5,-1791.794
-4.5,3.5,-2,-1502.04
-4.5,3.5,-1.5,-1546.485
-4.5,3.5,-1,-1545.077
-4.5,3.5,-0.5,-1418.214
-4.5,3.5,0,-1197.769
-4.5,3.5,0.5,-990.824
-4.5,3.5,1,-1083.676
-4.5,3.5,1.5,-976.187
-4.5,3.5,2,-997.078
-4.5,3.5,2.5,-807.254
-4.5,3.5,3,-655.945
-4.5,3.5,3.5,-564.165
-4.5,3.5,4,-509.502
-4.5,3.5,4.5,-472.273
-4.5,3.5,5,-432.766
-4.5,4,-5,-1502.756
-4.5,4,-4.5,-1653.702
-4.5,4,-4,-1885.474
-4.5,4,-3.5,-2093.395
-4.5,4,-3,-1892.997
-4.5,4,-2.5,-1883.214
-4.5,4,-2,-1590.724
-4.5,4,-1.5,-1625.203
-4.5,4,-1,-1608.724
-4.5,4,-0.5,-1464.679
-4.5,4,0,-1228.425
-4.5,4,0.5,-1005.289
-4.5,4,1,-1045.913
-4.5,4,1.5,-907.137
-4.5,4,2,-875.675
