x0,x1,x2,fitness
-5,-3,3.5,-1075.363
-5,-3,4,-1416.54
-5,-3,4.5,-1163.351
-5,-3,5,-1531.662
-5,-2.5,-5,-885.742
-5,-2.5,-4.5,-948.897
-5,-2.5,-4,-1075.576
-5,-2.5,-3.5,-1195.428
-5,-2.5,-3,-1358.707
-5,-2.5,-2.5,-1308.989
-5,-2.5,-2,-1503.283
-5,-2.5,-1.5,-1217.813
-5,-2.5,-1,-1416.289
-5,-2.5,-0.5,-1052.054
-5,-2.5,0,-1274.594
-5,-2.5,0.5,-925.645
-5,-2.5,1,-1182.071
-5,-2.5,1.5,-859.779
-5,-2.5,2,-1143.918
-5,-2.5,2.5,-841.21
-5,-2.5,3,-1152.321
-5,-2.5,3.5,-873.491
-5,-2.5,4,-1212.986
-5,-2.5,4.5,-960.887
-5,-2.5,5,-1328.167
-5,-2,-5,-922.112
-5,-2,-4.5,-988.871
-5,-2,-4,-1120.351
-5,-2,-3.5,-1244.352
-5,-2,-3,-1410.498
-5,-2,-2.5,-1383.579
-5,-2,-2,-1585.092
-5,-2,-1.5,-1369.467
-5,-2,-1,-1572.636
-5,-2,-0.5,-1244.153
-5,-2,0,-1465.752
-5,-2,0.5,-1140.033
-5,-2,1,-1397.246
-5,-2,1.5,-1095.189
-5,-2,2,-1377.936
-5,-2,2.5,-1084.648
-5,-2,3,-1392.615
-5,-2,3.5,-1118.288
-5,-2,4,-1455.569
-5,-2,4.5,-1207.328
-5,-2,5,-1573.014
-5,-1.5,-5,-917.678
-5,-1.5,-4.5,-985.635
-5,-1.5,-4,-1105.904
-5,-1.5,-3.5,-1196.602
-5,-1.5,-3,-1287.5
-5,-1.5,-2.5,-1213.661
-5,-1.5,-2,-1343.389
-5,-1.5,-1.5,-1177.43
-5,-1.5,-1,-1346.889
-5,-1.5,-0.5,-1050.173
-5,-1.5,0,-1247.016
-5,-1.5,0.5,-948.787
-5,-1.5,1,-1193.533
-5,-1.5,1.5,-923.714
-5,-1.5,2,-1195.339
-5,-1.5,2.5,-917.061
-5,-1.5,3,-1213.682
-5,-1.5,3.5,-945.769
-5,-1.5,4,-1276.491
-5,-1.5,4.5,-1033.572
-5,-1.5,5,-1396.63
-5,-1,-5,-916.247
-5,-1,-4.5,-988.484
-5,-1,-4,-1103.091
-5,-1,-3.5,-1187.122
-5,-1,-3,-1254.468
-5,-1,-2.5,-1215.312
-5,-1,-2,-1324.21
-5,-1,-1.5,-1248.326
-5,-1,-1,-1401.376
-5,-1,-0.5,-1164.15
-5,-1,0,-1343.934
-5,-1,0.5,-1102.382
-5,-1,1,-1343.934
-5,-1,1.5,-1143.687
-5,-1,2,-1409.843
-5,-1,2.5,-1170.428
-5,-1,3,-1452.499
-5,-1,3.5,-1207.559
-5,-1,4,-1523.009
-5,-1,4.5,-1306.168
-5,-1,5,-1650.285
-5,-0.5,-5,-879.197
-5,-0.5,-4.5,-942.542
-5,-0.5,-4,-1027.035
-5,-0.5,-3.5,-1080.749
-5,-0.5,-3,-1100.29
-5,-0.5,-2.5,-1059.135
-5,-0.5,-2,-1117.935
-5,-0.5,-1.5,-1082.583
-5,-0.5,-1,-1186.547
-5,-0.5,-0.5,-978.407
-5,-0.5,0,-1100.234
-5,-0.5,0.5,-903.389
-5,-0.5,1,-1100.422
-5,-0.5,1.5,-990.093
-5,-0.5,2,-1217
-5,-0.5,2.5,-1037.645
-5,-0.5,3,-1279.217
-5,-0.5,3.5,-1060.3
-5,-0.5,4,-1360.805
-5,-0.5,4.5,-1150.619
-5,-0.5,5,-1513.145
-5,0,-5,-790.943
-5,0,-4.5,-855.524
-5,0,-4,-948.647
-5,0,-3.5,-1038.302
-5,0,-3,-1092.966
-5,0,-2.5,-1097.674
-5,0,-2,-1153.881
-5,0,-1.5,-1154.448
-5,0,-1,-1240.281
-5,0,-0.5,-1051.313
-5,0,0,-1146.335
-5,0,0.5,-975.694
-5,0,1,-1159.117
-5,0,1.5,-1128.107
-5,0,2,-1347.364
-5,0,2.5,-1242.075
-5,0,3,-1439.919
-5,0,3.5,-1303.421
-5,0,4,-1510.42
-5,0,4.5,-1455.578
-5,0,5,-1642.668
-5,0.5,-5,-658.884
-5,0.5,-4.5,-706.617
-5,0.5,-4,-777.922
-5,0.5,-3.5,-854.559
-5,0.5,-3,-901.029
-5,0.5,-2.5,-910.275
-5,0.5,-2,-950.005
-5,0.5,-1.5,-962.929
-5,0.5,-1,-1022.472
-5,0.5,-0.5,-848.167
-5,0.5,0,-894.685
-5,0.5,0.5,-757.841
-5,0.5,1,-874.204
-5,0.5,1.5,-938.307
-5,0.5,2,-1082.284
-5,0.5,2.5,-1075.99
-5,0.5,3,-1206.542
-5,0.5,3.5,-1100.417
-5,0.5,4,-1339.396
-5,0.5,4.5,-1189.345
-5,0.5,5,-1588.699
-5,1,-5,-561.329
-5,1,-4.5,-600.223
-5,1,-4,-664.215
-5,1,-3.5,-745.762
-5,1,-3,-810.034
-5,1,-2.5,-841.509
-5,1,-2,-888.29
-5,1,-1.5,-908.949
-5,1,-1,-968.591
-5,1,-0.5,-789.348
-5,1,0,-838.575
-5,1,0.5,-686.498
-5,1,1,-818.652
-5,1,1.5,-880.664
-5,1,2,-1047.062
-5,1,2.5,-1061.775
-5,1,3,-1154.338
-5,1,3.5,-1164.801
-5,1,4,-1196.053
-5,1,4.5,-1395.4
-5,1,5,-1302.283
-5,1.5,-5,-481.771
-5,1.5,-4.5,-510.723
-5,1.5,-4,-563.514
-5,1.5,-3.5,-637.05
-5,1.5,-3,-703.875
-5,1.5,-2.5,-745.795
-5,1.5,-2,-793.79
-5,1.5,-1.5,-820.471
-5,1.5,-1,-870.921
-5,1.5,-0.5,-699.707
-5,1.5,0,-727.254
-5,1.5,0.5,-594.016
-5,1.5,1,-688.671
-5,1.5,1.5,-792.372
-5,1.5,2,-907.365
-5,1.5,2.5,-967.061
-5,1.5,3,-1021.641
-5,1.5,3.5,-1025.193
-5,1.5,4,-1111.212
-5,1.5,4.5,-1162.726
-5,1.5,5,-1290.752
-5,2,-5,-423.712
-5,2,-4.5,-447.568
-5,2,-4,-494.906
-5,2,-3.5,-568.205
-5,2,-3,-648.513
-5,2,-2.5,-714.48
-5,2,-2,-779.227
-5,2,-1.5,-819.714
-5,2,-1,-868.795
-5,2,-0.5,-709.74
-5,2,0,-723.25
-5,2,0.5,-613.196
-5,2,1,-680.17
-5,2,1.5,-821.012
-5,2,2,-895.292
-5,2,2.5,-987.949
-5,2,3,-1022.083
-5,2,3.5,-1004.392
-5,2,4,-1149.928
-5,2,4.5,-1054.996
-5,2,5,-1351.4
-5,2.5,-5,-382.136
-5,2.5,-4.5,-402.323
-5,2.5,-4,-447.199
-5,2.5,-3.5,-522.882
-5,2.5,-3,-620.767
-5,2.5,-2.5,-720.014
-5,2.5,-2,-821.575
-5,2.5,-1.5,-874.853
-5,2.5,-1,-954.57
-5,2.5,-0.5,-765.505
-5,2.5,0,-839.666
-5,2.5,0.5,-644.46
-5,2.5,1,-830.388
-5,2.5,1.5,-819.116
-5,2.5,2,-1034.554
-5,2.5,2.5,-999.284
-5,2.5,3,-1033.675
-5,2.5,3.5,-1161.361
-5,2.5,4,-898.437
-5,2.5,4.5,-1427.461
-5,2.5,5,-823.674
-5,3,-5,-354.474
-5,3,-4.5,-371.796
-5,3,-4,-413.3
-5,3,-3.5,-487.69
-5,3,-3,-595.42
-5,3,-2.5,-726.059
-5,3,-2,-856.542
-5,3,-1.5,-965.523
-5,3,-1,-1011.373
-5,3,-0.5,-924.708
-5,3,0,-855.118
-5,3,0.5,-880.781
-5,3,1,-775.765
-5,3,1.5,-1097.56
-5,3,2,-948.626
-5,3,2.5,-1152.73
-5,3,3,-1126.394
-5,3,3.5,-941.531
-5,3,4,-1392.624
-5,3,4.5,-722.662
-5,3,5,-1675.942
-5,3.5,-5,-340.486
-5,3.5,-4.5,-354.549
-5,3.5,-4,-391.19
-5,3.5,-3.5,-459.278
-5,3.5,-3,-564.6
-5,3.5,-2.5,-702.553
-5,3.5,-2,-873.846
-5,3.5,-1.5,-971.248
-5,3.5,-1,-1125.99
-5,3.5,-0.5,-890.457
-5,3.5,0,-1087.653
-5,3.5,0.5,-738.301
-5,3.5,1,-1131.045
-5,3.5,1.5,-855.381
-5,3.5,2,-1257.641
-5,3.5,2.5,-1035.789
-5,3.5,3,-1066.672
-5,3.5,3.5,-1299.648
-5,3.5,4,-738.002
-5,3.5,4.5,-1635.248
-5,3.5,5,-530.409
-5,4,-5,-339.765
-5,4,-4.5,-350.409
-5,4,-4,-380.885
-5,4,-3.5,-437.453
-5,4,-3,-525.949
-5,4,-2.5,-652.767
-5,4,-2,-797.388
-5,4,-1.5,-965.143
-5,4,-1,-994.1
-5,4,-0.5,-1025.631
-5,4,0,-829.569
-5,4,0.5,-1066.835
-5,4,1,-733.615
-5,4,1.5,-1264.59
-5,4,2,-895.013
-5,4,2.5,-1191.874
-5,4,3,-1135.195
-5,4,3.5,-879.825
-5,4,4,-1456.12
-5,4,4.5,-608.203
-5,4,5,-1737.705
-5,4.5,-5,-353.569
-5,4.5,-4.5,-362.399
-5,4.5,-4,-389.646
-5,4.5,-3.5,-441.271
-5,4.5,-3,-524.32
-5,4.5,-2.5,-644.591
-5,4.5,-2,-824.133
-5,4.5,-1.5,-945.328
-5,4.5,-1,-1167.18
-5,4.5,-0.5,-907.983
-5,4.5,0,-1213.184
-5,4.5,0.5,-766.445
-5,4.5,1,-1275.696
-5,4.5,1.5,-863.594
-5,4.5,2,-1298.382
-5,4.5,2.5,-1034.309
-5,4.5,3,-1065.063
-5,4.5,3.5,-1273.814
-5,4.5,4,-789.192
-5,4.5,4.5,-1536.906
-5,4.5,5,-637.825
-5,5,-5,-380.652
-5,5,-4.5,-387.333
-5,5,-4,-410.588
-5,5,-3.5,-453.794
-5,5,-3,-521.506
-5,5,-2.5,-623.32
-5,5,-2,-756.126
-5,5,-1.5,-936.567
-5,5,-1,-995.17
-5,5,-0.5,-1071.103
-5,5,0,-900.789
-5,5,0.5,-1135.849
-5,5,1,-866.048
-5,5,1.5,-1250.035
-5,5,2,-989.855
-5,5,2.5,-1166.371
-5,5,3,-1127.252
-5,5,3.5,-990.11
-5,5,4,-1294.088
-5,5,4.5,-869.386
-5,5,5,-1449.348
-4.5,-5,-5,-709.025
-4.5,-5,-4.5,-765.498
-4.5,-5,-4,-873.187
-4.5,-5,-3.5,-980.351
-4.5,-5,-3,-1085.443
-4.5,-5,-2.5,-1080.806
-4.5,-5,-2,-1277.024
-4.5,-5,-1.5,-1032.111
-4.5,-5,-1,-1250.952
-4.5,-5,-0.5,-875.175
-4.5,-5,0,-1106.553
-4.5,-5,0.5,-745.899
-4.5,-5,1,-1007.347
-4.5,-5,1.5,-673.488
-4.5,-5,2,-962.286
-4.5,-5,2.5,-654.959
-4.5,-5,3,-970.472
-4.5,-5,3.5,-689.75
-4.5,-5,4,-1031.965
-4.5,-5,4.5,-777.908
-4.5,-5,5,-1146.811
-4.5,-4.5,-5,-689.719
-4.5,-4.5,-4.5,-745.807
-4.5,-4.5,-4,-852.563
-4.5,-4.5,-3.5,-953.832
-4.5,-4.5,-3,-1044.574
-4.5,-4.5,-2.5,-990.414
-4.5,-4.5,-2,-1122.588
-4.5,-4.5,-1.5,-814.628
-4.5,-4.5,-1,-1007.776
-4.5,-4.5,-0.5,-622.548
-4.5,-4.5,0,-851.111
-4.5,-4.5,0.5,-489.741
-4.5,-4.5,1,-750.707
-4.5,-4.5,1.5,-416.94
-4.5,-4.5,2,-705.502
-4.5,-4.5,2.5,-398.209
-4.5,-4.5,3,-713.558
-4.5,-4.5,3.5,-432.842
-4.5,-4.5,4,-774.959
-4.5,-4.5,4.5,-520.927
-4.5,-4.5,5,-889.773
-4.5,-4,-5,-541.759
-4.5,-4,-4.5,-599.338
-4.5,-4,-4,-710.838
-4.5,-4,-3.5,-824.029
-4.5,-4,-3,-952.354
-4.5,-4,-2.5,-966.568
-4.5,-4,-2,-1201.724
-4.5,-4,-1.5,-959.533
-4.5,-4,-1,-1184.531
-4.5,-4,-0.5,-810.979
-4.5,-4,0,-1042.86
-4.5,-4,0.5,-683.28
-4.5,-4,1,-944.293
-4.5,-4,1.5,-611.271
-4.5,-4,2,-899.571
-4.5,-4,2.5,-592.519
-4.5,-4,3,-907.633
-4.5,-4,3.5,-627.022
-4.5,-4,4,-968.979
-4.5,-4,4.5,-715.051
-4.5,-4,5,-1083.806
-4.5,-3.5,-5,-713.072
-4.5,-3.5,-4.5,-769.857
-4.5,-3.5,-4,-878.58
-4.5,-3.5,-3.5,-978.992
-4.5,-3.5,-3,-1073.433
-4.5,-3.5,-2.5,-996.805
-4.5,-3.5,-2,-1119.121
-4.5,-3.5,-1.5,-791.821
-4.5,-3.5,-1,-977.981
-4.5,-3.5,-0.5,-592.347
-4.5,-3.5,0,-817.626
-4.5,-3.5,0.5,-457.2
-4.5,-3.5,1,-716.166
-4.5,-3.5,1.5,-383.724
-4.5,-3.5,2,-670.724
-4.5,-3.5,2.5,-363.771
-4.5,-3.5,3,-678.177
-4.5,-3.5,3.5,-397.63
-4.5,-3.5,4,-739.06
-4.5,-3.5,4.5,-485.265
-4.5,-3.5,5,-853.7
-4.5,-3,-5,-727.185
-4.5,-3,-4.5,-785.323
-4.5,-3,-4,-898.811
-4.5,-3,-3.5,-1008.344
-4.5,-3,-3,-1129.733
-4.5,-3,-2.5,-1095.217
-4.5,-3,-2,-1272.744
-4.5,-3,-1.5,-988.36
-4.5,-3,-1,-1186.441
-4.5,-3,-0.5,-811.334
-4.5,-3,0,-1034.876
-4.5,-3,0.5,-678.336
-4.5,-3,1,-935.584
-4.5,-3,1.5,-606.517
-4.5,-3,2,-891.959
-4.5,-3,2.5,-586.192
-4.5,-3,3,-899.303
-4.5,-3,3.5,-619.275
-4.5,-3,4,-959.845
-4.5,-3,4.5,-706.594
-4.5,-3,5,-1074.539
-4.5,-2.5,-5,-859.651
-4.5,-2.5,-4.5,-918.954
-4.5,-2.5,-4,-1027.913
-4.5,-2.5,-3.5,-1121.391
-4.5,-2.5,-3,-1201.246
-4.5,-2.5,-2.5,-1081.783
-4.5,-2.5,-2,-1166.255
-4.5,-2.5,-1.5,-846.362
-4.5,-2.5,-1,-1009.108
-4.5,-2.5,-0.5,-632.491
-4.5,-2.5,0,-841.275
-4.5,-2.5,0.5,-487.728
-4.5,-2.5,1,-737.767
-4.5,-2.5,1.5,-414.117
-4.5,-2.5,2,-694.335
-4.5,-2.5,2.5,-390.409
-4.5,-2.5,3,-699.341
-4.5,-2.5,3.5,-419.867
-4.5,-2.5,4,-757.909
-4.5,-2.5,4.5,-505.628
-4.5,-2.5,5,-872.077
-4.5,-2,-5,-896.593
-4.5,-2,-4.5,-952.806
-4.5,-2,-4,-1066.994
-4.5,-2,-3.5,-1160.266
-4.5,-2,-3,-1242.603
-4.5,-2,-2.5,-1155.242
-4.5,-2,-2,-1263.272
-4.5,-2,-1.5,-1024.919
-4.5,-2,-1,-1190.663
-4.5,-2,-0.5,-849.328
-4.5,-2,0,-1050.303
-4.5,-2,0.5,-718.199
-4.5,-2,1,-964.071
-4.5,-2,1.5,-660.821
-4.5,-2,2,-936.236
-4.5,-2,2.5,-641.372
-4.5,-2,3,-944.306
-4.5,-2,3.5,-668.798
-4.5,-2,4,-1003.081
-4.5,-2,4.5,-754.661
-4.5,-2,5,-1118.684
-4.5,-1.5,-5,-880.069
-4.5,-1.5,-4.5,-949.912
-4.5,-1.5,-4,-1046.96
-4.5,-1.5,-3.5,-1117.637
-4.5,-1.5,-3,-1152.184
-4.5,-1.5,-2.5,-1030.317
-4.5,-1.5,-2,-1091.825
-4.5,-1.5,-1.5,-901.929
-4.5,-1.5,-1,-1029.693
-4.5,-1.5,-0.5,-714.075
-4.5,-1.5,0,-878.533
-4.5,-1.5,0.5,-568.13
-4.5,-1.5,1,-791.426
-4.5,-1.5,1.5,-518.477
-4.5,-1.5,2,-775.005
-4.5,-1.5,2.5,-493.151
-4.5,-1.5,3,-778.578
-4.5,-1.5,3.5,-508.109
-4.5,-1.5,4,-831.667
-4.5,-1.5,4.5,-589.018
-4.5,-1.5,5,-947.333
-4.5,-1,-5,-884.298
-4.5,-1,-4.5,-931.324
-4.5,-1,-4,-1039.577
-4.5,-1,-3.5,-1103.284
-4.5,-1,-3,-1128.471
-4.5,-1,-2.5,-1066.581
-4.5,-1,-2,-1124.566
-4.5,-1,-1.5,-1035.94
-4.5,-1,-1,-1148.497
-4.5,-1,-0.5,-892.748
-4.5,-1,0,-1032.153
-4.5,-1,0.5,-775.328
-4.5,-1,1,-984.106
-4.5,-1,1.5,-781.131
-4.5,-1,2,-1021.274
-4.5,-1,2.5,-777.604
-4.5,-1,3,-1039.006
-4.5,-1,3.5,-789.487
-4.5,-1,4,-1092.693
-4.5,-1,4.5,-874.119
-4.5,-1,5,-1213.169
-4.5,-0.5,-5,-819.326
-4.5,-0.5,-4.5,-892.294
-4.5,-0.5,-4,-957.292
-4.5,-0.5,-3.5,-1004.599
-4.5,-0.5,-3,-1007.744
-4.5,-0.5,-2.5,-947.178
-4.5,-0.5,-2,-982.915
-4.5,-0.5,-1.5,-934.651
-4.5,-0.5,-1,-1012.49
-4.5,-0.5,-0.5,-786.636
-4.5,-0.5,0,-874.182
-4.5,-0.5,0.5,-657.692
-4.5,-0.5,1,-819.952
-4.5,-0.5,1.5,-701.324
-4.5,-0.5,2,-895.309
-4.5,-0.5,2.5,-707.069
-4.5,-0.5,3,-915.084
-4.5,-0.5,3.5,-691.744
-4.5,-0.5,4,-961.829
-4.5,-0.5,4.5,-763.147
-4.5,-0.5,5,-1095.016
-4.5,0,-5,-734.141
-4.5,0,-4.5,-784.366
-4.5,0,-4,-873.676
-4.5,0,-3.5,-955.595
-4.5,0,-3,-1001.942
-4.5,0,-2.5,-1004.41
-4.5,0,-2,-1046.468
-4.5,0,-1.5,-1043.262
-4.5,0,-1,-1110.924
-4.5,0,-0.5,-913.34
-4.5,0,0,-980.111
-4.5,0,0.5,-799.331
-4.5,0,1,-945.683
-4.5,0,1.5,-914.505
-4.5,0,2,-1091.751
-4.5,0,2.5,-983.662
-4.5,0,3,-1139.693
-4.5,0,3.5,-990.667
-4.5,0,4,-1176.166
-4.5,0,4.5,-1099.708
-4.5,0,5,-1299.03
-4.5,0.5,-5,-588.861
-4.5,0.5,-4.5,-630.281
-4.5,0.5,-4,-698.48
-4.5,0.5,-3.5,-772.135
-4.5,0.5,-3,-817.704
-4.5,0.5,-2.5,-827.985
-4.5,0.5,-2,-862.626
-4.5,0.5,-1.5,-872.582
-4.5,0.5,-1,-925.198
-4.5,0.5,-0.5,-742.662
-4.5,0.5,0,-779.595
-4.5,0.5,0.5,-628.186
-4.5,0.5,1,-733.155
-4.5,0.5,1.5,-782.662
-4.5,0.5,2,-911.199
-4.5,0.5,2.5,-891.801
-4.5,0.5,3,-989.049
-4.5,0.5,3.5,-890.863
-4.5,0.5,4,-1062.151
-4.5,0.5,4.5,-979.51
-4.5,0.5,5,-1255.274
-4.5,1,-5,-479.418
-4.5,1,-4.5,-523.441
-4.5,1,-4,-579.106
-4.5,1,-3.5,-659.861
-4.5,1,-3,-727.508
-4.5,1,-2.5,-759.62
-4.5,1,-2,-808.537
-4.5,1,-1.5,-827.857
-4.5,1,-1,-883.025
-4.5,1,-0.5,-703.308
-4.5,1,0,-741.254
-4.5,1,0.5,-591.01
-4.5,1,1,-703.682
-4.5,1,1.5,-773.038
-4.5,1,2,-912.352
-4.5,1,2.5,-932.152
-4.5,1,3,-1001.013
-4.5,1,3.5,-994.817
-4.5,1,4,-1039.232
-4.5,1,4.5,-1168.524
-4.5,1,5,-1160.276
-4.5,1.5,-5,-406.616
-4.5,1.5,-4.5,-424.113
-4.5,1.5,-4,-480.408
-4.5,1.5,-3.5,-550.891
-4.5,1.5,-3,-617.655
-4.5,1.5,-2.5,-668.665
-4.5,1.5,-2,-715.22
-4.5,1.5,-1.5,-745.739
-4.5,1.5,-1,-793.961
-4.5,1.5,-0.5,-622.31
-4.5,1.5,0,-647.897
-4.5,1.5,0.5,-511.932
-4.5,1.5,1,-604.899
-4.5,1.5,1.5,-704.527
-4.5,1.5,2,-816.097
-4.5,1.5,2.5,-871.783
-4.5,1.5,3,-916.823
-4.5,1.5,3.5,-924.282
-4.5,1.5,4,-986.095
-4.5,1.5,4.5,-1054.543
-4.5,1.5,5,-1135.897
-4.5,2,-5,-336.184
-4.5,2,-4.5,-366.925
-4.5,2,-4,-406.87
-4.5,2,-3.5,-479.637
-4.5,2,-3,-563.466
-4.5,2,-2.5,-629.89
-4.5,2,-2,-704.12
-4.5,2,-1.5,-743.322
-4.5,2,-1,-797.386
-4.5,2,-0.5,-634.055
-4.5,2,0,-654.224
-4.5,2,0.5,-534.24
-4.5,2,1,-614.544
-4.5,2,1.5,-737.211
-4.5,2,2,-827.209
-4.5,2,2.5,-903.47
-4.5,2,3,-934.915
-4.5,2,3.5,-937.115
-4.5,2,4,-1018.125
-4.5,2,4.5,-1013.634
-4.5,2,5,-1158.388
-4.5,2.5,-5,-301.672
-4.5,2.5,-4.5,-314.291
-4.5,2.5,-4,-361.019
-4.5,2.5,-3.5,-432.968
-4.5,2.5,-3,-528.271
-4.5,2.5,-2.5,-635.646
-4.5,2.5,-2,-737.648
-4.5,2.5,-1.5,-803.564
-4.5,2.5,-1,-875.927
-4.5,2.5,-0.5,-704.989
-4.5,2.5,0,-755.58
-4.5,2.5,0.5,-597.674
-4.5,2.5,1,-736.061
-4.5,2.5,1.5,-782.533
-4.5,2.5,2,-934.979
-4.5,2.5,2.5,-943.76
-4.5,2.5,3,-967.168
-4.5,2.5,3.5,-1031.496
-4.5,2.5,4,-915.272
-4.5,2.5,4.5,-1180.051
-4.5,2.5,5,-917.968
-4.5,3,-5,-267.213
-4.5,3,-4.5,-287.318
-4.5,3,-4,-324.321
-4.5,3,-3.5,-396.348
-4.5,3,-3,-503.016
-4.5,3,-2.5,-631.799
-4.5,3,-2,-774.569
-4.5,3,-1.5,-880.714
-4.5,3,-1,-949.976
-4.5,3,-0.5,-835.962
-4.5,3,0,-817.478
-4.5,3,0.5,-772.888
-4.5,3,1,-765.667
-4.5,3,1.5,-969.293
-4.5,3,2,-934.806
-4.5,3,2.5,-1047.822
-4.5,3,3,-1032.615
-4.5,3,3.5,-945.234
-4.5,3,4,-1146.491
-4.5,3,4.5,-863.761
-4.5,3,5,-1285.304
-4.5,3.5,-5,-255.992
-4.5,3.5,-4.5,-267.166
-4.5,3.5,-4,-303.446
-4.5,3.5,-3.5,-368.306
-4.5,3.5,-3,-469.673
-4.5,3.5,-2.5,-609.785
-4.5,3.5,-2,-779.221
-4.5,3.5,-1.5,-900.524
-4.5,3.5,-1,-1032.026
-4.5,3.5,-0.5,-855.474
-4.5,3.5,0,-969.889
-4.5,3.5,0.5,-746.223
-4.5,3.5,1,-978.545
-4.5,3.5,1.5,-884.774
-4.5,3.5,2,-1103.035
-4.5,3.5,2.5,-1004.811
-4.5,3.5,3,-1011.065
-4.5,3.5,3.5,-1110.038
-4.5,3.5,4,-852.928
-4.5,3.5,4.5,-1261.187
-4.5,3.5,5,-779.058
-4.5,4,-5,-253.393
-4.5,4,-4.5,-264.065
-4.5,4,-4,-292.978
-4.5,4,-3.5,-347.702
-4.5,4,-3,-434.077
-4.5,4,-2.5,-557.942
-4.5,4,-2,-712.601
-4.5,4,-1.5,-870.14
-4.5,4,-1,-947.709
-4.5,4,-0.5,-912.292
-4.5,4,0,-837.171
-4.5,4,0.5,-909.884
-4.5,4,1,-789.619
-4.5,4,1.5,-1078.484
-4.5,4,2,-925.713
-4.5,4,2.5,-1067.541
-4.5,4,3,-1033.919
-4.5,4,3.5,-913.924
-4.5,4,4,-1168.602
-4.5,4,4.5,-802.39
-4.5,4,5,-1302.556
-4.5,4.5,-5,-267.124
-4.5,4.5,-4.5,-275.66
-4.5,4.5,-4,-301.927
-4.5,4.5,-3.5,-351.848
-4.5,4.5,-3,-432.401
-4.5,4.5,-2.5,-551.862
-4.5,4.5,-2,-726.436
-4.5,4.5,-1.5,-875.838
-4.5,4.5,-1,-1059.996
-4.5,4.5,-0.5,-897.302
-4.5,4.5,0,-1067.818
-4.5,4.5,0.5,-814.665
-4.5,4.5,1,-1089.79
-4.5,4.5,1.5,-918.784
-4.5,4.5,2,-1130.69
-4.5,4.5,2.5,-1005.251
-4.5,4.5,3,-1009.281
-4.5,4.5,3.5,-1096.395
