x0,x1,x2,fitness
-5,1.5,-4.5,9.081
-5,1.5,-4,-9.792
-5,1.5,-3.5,8.878
-5,1.5,-3,-12.154
-5,1.5,-2.5,12.036
-5,1.5,-2,-20.734
-5,1.5,-1.5,40.374
-5,1.5,-1,-27.262
-5,1.5,-0.5,-8.673
-5,1.5,0,14.997
-5,1.5,0.5,-5.856
-5,1.5,1,5.999
-5,1.5,1.5,-3.98
-5,1.5,2,2.768
-5,1.5,2.5,-3.091
-5,1.5,3,0.759
-5,1.5,3.5,-2.462
-5,1.5,4,-0.958
-5,1.5,4.5,-1.818
-5,1.5,5,32.478
-5,2,-5,6.653
-5,2,-4.5,-6.317
-5,2,-4,6.811
-5,2,-3.5,-6.175
-5,2,-3,8.454
-5,2,-2.5,-8.372
-5,2,-2,14.423
-5,2,-1.5,-28.084
-5,2,-1,18.964
-5,2,-0.5,6.033
-5,2,0,-10.432
-5,2,0.5,4.073
-5,2,1,-4.173
-5,2,1.5,2.768
-5,2,2,-1.926
-5,2,2.5,2.15
-5,2,3,-0.528
-5,2,3.5,1.713
-5,2,4,0.667
-5,2,4.5,1.265
-5,2,5,-22.592
-5,2.5,-5,-7.43
-5,2.5,-4.5,7.054
-5,2.5,-4,-7.606
-5,2.5,-3.5,6.896
-5,2.5,-3,-9.441
-5,2.5,-2.5,9.349
-5,2.5,-2,-16.106
-5,2.5,-1.5,31.363
-5,2.5,-1,-21.177
-5,2.5,-0.5,-6.737
-5,2.5,0,11.649
-5,2.5,0.5,-4.549
-5,2.5,1,4.66
-5,2.5,1.5,-3.091
-5,2.5,2,2.15
-5,2.5,2.5,-2.401
-5,2.5,3,0.59
-5,2.5,3.5,-1.913
-5,2.5,4,-0.744
-5,2.5,4.5,-1.412
-5,2.5,5,25.229
-5,3,-5,1.824
-5,3,-4.5,-1.732
-5,3,-4,1.868
-5,3,-3.5,-1.693
-5,3,-3,2.318
-5,3,-2.5,-2.296
-5,3,-2,3.955
-5,3,-1.5,-7.701
-5,3,-1,5.2
-5,3,-0.5,1.654
-5,3,0,-2.861
-5,3,0.5,1.117
-5,3,1,-1.144
-5,3,1.5,0.759
-5,3,2,-0.528
-5,3,2.5,0.59
-5,3,3,-0.145
-5,3,3.5,0.47
-5,3,4,0.183
-5,3,4.5,0.347
-5,3,5,-6.195
-5,3.5,-5,-5.918
-5,3.5,-4.5,5.619
-5,3.5,-4,-6.059
-5,3.5,-3.5,5.493
-5,3.5,-3,-7.52
-5,3.5,-2.5,7.447
-5,3.5,-2,-12.83
-5,3.5,-1.5,24.983
-5,3.5,-1,-16.869
-5,3.5,-0.5,-5.367
-5,3.5,0,9.28
-5,3.5,0.5,-3.623
-5,3.5,1,3.712
-5,3.5,1.5,-2.462
-5,3.5,2,1.713
-5,3.5,2.5,-1.913
-5,3.5,3,0.47
-5,3.5,3.5,-1.524
-5,3.5,4,-0.593
-5,3.5,4.5,-1.125
-5,3.5,5,20.097
-5,4,-5,-2.303
-5,4,-4.5,2.187
-5,4,-4,-2.358
-5,4,-3.5,2.138
-5,4,-3,-2.927
-5,4,-2.5,2.898
-5,4,-2,-4.993
-5,4,-1.5,9.722
-5,4,-1,-6.565
-5,4,-0.5,-2.089
-5,4,0,3.611
-5,4,0.5,-1.41
-5,4,1,1.445
-5,4,1.5,-0.958
-5,4,2,0.667
-5,4,2.5,-0.744
-5,4,3,0.183
-5,4,3.5,-0.593
-5,4,4,-0.231
-5,4,4.5,-0.438
-5,4,5,7.821
-5,4.5,-5,-4.37
-5,4.5,-4.5,4.149
-5,4.5,-4,-4.474
-5,4.5,-3.5,4.056
-5,4.5,-3,-5.553
-5,4.5,-2.5,5.499
-5,4.5,-2,-9.473
-5,4.5,-1.5,18.446
-5,4.5,-1,-12.455
-5,4.5,-0.5,-3.962
-5,4.5,0,6.851
-5,4.5,0.5,-2.675
-5,4.5,1,2.741
-5,4.5,1.5,-1.818
-5,4.5,2,1.265
-5,4.5,2.5,-1.412
-5,4.5,3,0.347
-5,4.5,3.5,-1.125
-5,4.5,4,-0.438
-5,4.5,4.5,-0.831
-5,4.5,5,14.838
-5,5,-5,78.059
-5,5,-4.5,-74.114
-5,5,-4,79.915
-5,5,-3.5,-72.454
-5,5,-3,99.188
-5,5,-2.5,-98.227
-5,5,-2,169.218
-5,5,-1.5,-329.503
-5,5,-1,222.494
-5,5,-0.5,70.782
-5,5,0,-122.392
-5,5,0.5,47.79
-5,5,1,-48.958
-5,5,1.5,32.478
-5,5,2,-22.592
-5,5,2.5,25.229
-5,5,3,-6.195
-5,5,3.5,20.097
-5,5,4,7.821
-5,5,4.5,14.838
-5,5,5,-265.061
-4.5,-5,-5,21.826
-4.5,-5,-4.5,-20.723
-4.5,-5,-4,22.345
-4.5,-5,-3.5,-20.259
-4.5,-5,-3,27.734
-4.5,-5,-2.5,-27.465
-4.5,-5,-2,47.315
-4.5,-5,-1.5,-92.132
-4.5,-5,-1,62.211
-4.5,-5,-0.5,19.791
-4.5,-5,0,-34.222
-4.5,-5,0.5,13.362
-4.5,-5,1,-13.689
-4.5,-5,1.5,9.081
-4.5,-5,2,-6.317
-4.5,-5,2.5,7.054
-4.5,-5,3,-1.732
-4.5,-5,3.5,5.619
-4.5,-5,4,2.187
-4.5,-5,4.5,4.149
-4.5,-5,5,-74.114
-4.5,-4.5,-5,-20.723
-4.5,-4.5,-4.5,19.676
-4.5,-4.5,-4,-21.216
-4.5,-4.5,-3.5,19.235
-4.5,-4.5,-3,-26.332
-4.5,-4.5,-2.5,26.077
-4.5,-4.5,-2,-44.923
-4.5,-4.5,-1.5,87.476
-4.5,-4.5,-1,-59.067
-4.5,-4.5,-0.5,-18.791
-4.5,-4.5,0,32.492
-4.5,-4.5,0.5,-12.687
-4.5,-4.5,1,12.997
-4.5,-4.5,1.5,-8.622
-4.5,-4.5,2,5.998
-4.5,-4.5,2.5,-6.698
-4.5,-4.5,3,1.645
-4.5,-4.5,3.5,-5.335
-4.5,-4.5,4,-2.076
-4.5,-4.5,4.5,-3.939
-4.5,-4.5,5,70.368
-4.5,-4,-5,22.345
-4.5,-4,-4.5,-21.216
-4.5,-4,-4,22.876
-4.5,-4,-3.5,-20.741
-4.5,-4,-3,28.393
-4.5,-4,-2.5,-28.118
-4.5,-4,-2,48.44
-4.5,-4,-1.5,-94.323
-4.5,-4,-1,63.691
-4.5,-4,-0.5,20.262
-4.5,-4,0,-35.036
-4.5,-4,0.5,13.68
-4.5,-4,1,-14.015
-4.5,-4,1.5,9.297
-4.5,-4,2,-6.467
-4.5,-4,2.5,7.222
-4.5,-4,3,-1.773
-4.5,-4,3.5,5.753
-4.5,-4,4,2.239
-4.5,-4,4.5,4.248
-4.5,-4,5,-75.876
-4.5,-3.5,-5,-20.259
-4.5,-3.5,-4.5,19.235
-4.5,-3.5,-4,-20.741
-4.5,-3.5,-3.5,18.804
-4.5,-3.5,-3,-25.742
-4.5,-3.5,-2.5,25.493
-4.5,-3.5,-2,-43.917
-4.5,-3.5,-1.5,85.516
-4.5,-3.5,-1,-57.744
-4.5,-3.5,-0.5,-18.37
-4.5,-3.5,0,31.765
-4.5,-3.5,0.5,-12.403
-4.5,-3.5,1,12.706
-4.5,-3.5,1.5,-8.429
-4.5,-3.5,2,5.863
-4.5,-3.5,2.5,-6.548
-4.5,-3.5,3,1.608
-4.5,-3.5,3.5,-5.216
-4.5,-3.5,4,-2.03
-4.5,-3.5,4.5,-3.851
-4.5,-3.5,5,68.792
-4.5,-3,-5,27.734
-4.5,-3,-4.5,-26.332
-4.5,-3,-4,28.393
-4.5,-3,-3.5,-25.742
-4.5,-3,-3,35.241
-4.5,-3,-2.5,-34.899
-4.5,-3,-2,60.122
-4.5,-3,-1.5,-117.071
-4.5,-3,-1,79.051
-4.5,-3,-0.5,25.148
-4.5,-3,0,-43.485
-4.5,-3,0.5,16.979
-4.5,-3,1,-17.395
-4.5,-3,1.5,11.539
-4.5,-3,2,-8.027
-4.5,-3,2.5,8.964
-4.5,-3,3,-2.201
-4.5,-3,3.5,7.14
-4.5,-3,4,2.779
-4.5,-3,4.5,5.272
-4.5,-3,5,-94.175
-4.5,-2.5,-5,-27.465
-4.5,-2.5,-4.5,26.077
-4.5,-2.5,-4,-28.118
-4.5,-2.5,-3.5,25.493
-4.5,-2.5,-3,-34.899
-4.5,-2.5,-2.5,34.561
-4.5,-2.5,-2,-59.539
-4.5,-2.5,-1.5,115.936
-4.5,-2.5,-1,-78.285
-4.5,-2.5,-0.5,-24.905
-4.5,-2.5,0,43.064
-4.5,-2.5,0.5,-16.815
-4.5,-2.5,1,17.226
-4.5,-2.5,1.5,-11.427
-4.5,-2.5,2,7.949
-4.5,-2.5,2.5,-8.877
-4.5,-2.5,3,2.18
-4.5,-2.5,3.5,-7.071
-4.5,-2.5,4,-2.752
-4.5,-2.5,4.5,-5.221
-4.5,-2.5,5,93.262
-4.5,-2,-5,47.315
-4.5,-2,-4.5,-44.923
-4.5,-2,-4,48.44
-4.5,-2,-3.5,-43.917
-4.5,-2,-3,60.122
-4.5,-2,-2.5,-59.539
-4.5,-2,-2,102.57
-4.5,-2,-1.5,-199.726
-4.5,-2,-1,134.863
-4.5,-2,-0.5,42.904
-4.5,-2,0,-74.187
-4.5,-2,0.5,28.967
-4.5,-2,1,-29.676
-4.5,-2,1.5,19.686
-4.5,-2,2,-13.694
-4.5,-2,2.5,15.292
-4.5,-2,3,-3.755
-4.5,-2,3.5,12.181
-4.5,-2,4,4.741
-4.5,-2,4.5,8.994
-4.5,-2,5,-160.665
-4.5,-1.5,-5,-92.132
-4.5,-1.5,-4.5,87.476
-4.5,-1.5,-4,-94.323
-4.5,-1.5,-3.5,85.516
-4.5,-1.5,-3,-117.071
-4.5,-1.5,-2.5,115.936
-4.5,-1.5,-2,-199.726
-4.5,-1.5,-1.5,388.91
-4.5,-1.5,-1,-262.607
-4.5,-1.5,-0.5,-83.543
-4.5,-1.5,0,144.458
-4.5,-1.5,0.5,-56.406
-4.5,-1.5,1,57.785
-4.5,-1.5,1.5,-38.334
-4.5,-1.5,2,26.665
-4.5,-1.5,2.5,-29.778
-4.5,-1.5,3,7.312
-4.5,-1.5,3.5,-23.72
-4.5,-1.5,4,-9.231
-4.5,-1.5,4.5,-17.513
-4.5,-1.5,5,312.849
-4.5,-1,-5,62.211
-4.5,-1,-4.5,-59.067
-4.5,-1,-4,63.691
-4.5,-1,-3.5,-57.744
-4.5,-1,-3,79.051
-4.5,-1,-2.5,-78.285
-4.5,-1,-2,134.863
-4.5,-1,-1.5,-262.607
-4.5,-1,-1,177.323
-4.5,-1,-0.5,56.412
-4.5,-1,0,-97.544
-4.5,-1,0.5,38.087
-4.5,-1,1,-39.019
-4.5,-1,1.5,25.884
-4.5,-1,2,-18.005
-4.5,-1,2.5,20.107
-4.5,-1,3,-4.937
-4.5,-1,3.5,16.017
-4.5,-1,4,6.233
-4.5,-1,4.5,11.826
-4.5,-1,5,-211.248
-4.5,-0.5,-5,19.791
-4.5,-0.5,-4.5,-18.791
-4.5,-0.5,-4,20.262
-4.5,-0.5,-3.5,-18.37
-4.5,-0.5,-3,25.148
-4.5,-0.5,-2.5,-24.905
-4.5,-0.5,-2,42.904
-4.5,-0.5,-1.5,-83.543
-4.5,-0.5,-1,56.412
-4.5,-0.5,-0.5,17.946
-4.5,-0.5,0,-31.032
-4.5,-0.5,0.5,12.117
-4.5,-0.5,1,-12.413
-4.5,-0.5,1.5,8.235
-4.5,-0.5,2,-5.728
-4.5,-0.5,2.5,6.397
-4.5,-0.5,3,-1.571
-4.5,-0.5,3.5,5.095
-4.5,-0.5,4,1.983
-4.5,-0.5,4.5,3.762
-4.5,-0.5,5,-67.204
-4.5,0,-5,-34.222
-4.5,0,-4.5,32.492
-4.5,0,-4,-35.036
-4.5,0,-3.5,31.765
-4.5,0,-3,-43.485
-4.5,0,-2.5,43.064
-4.5,0,-2,-74.187
-4.5,0,-1.5,144.458
-4.5,0,-1,-97.544
-4.5,0,-0.5,-31.032
-4.5,0,0,53.658
-4.5,0,0.5,-20.951
-4.5,0,1,21.464
-4.5,0,1.5,-14.239
-4.5,0,2,9.905
-4.5,0,2.5,-11.061
-4.5,0,3,2.716
-4.5,0,3.5,-8.811
-4.5,0,4,-3.429
-4.5,0,4.5,-6.505
-4.5,0,5,116.206
-4.5,0.5,-5,13.362
-4.5,0.5,-4.5,-12.687
-4.5,0.5,-4,13.68
-4.5,0.5,-3.5,-12.403
-4.5,0.5,-3,16.979
-4.5,0.5,-2.5,-16.815
-4.5,0.5,-2,28.967
-4.5,0.5,-1.5,-56.406
-4.5,0.5,-1,38.087
-4.5,0.5,-0.5,12.117
-4.5,0.5,0,-20.951
-4.5,0.5,0.5,8.181
-4.5,0.5,1,-8.381
-4.5,0.5,1.5,5.56
-4.5,0.5,2,-3.867
-4.5,0.5,2.5,4.319
-4.5,0.5,3,-1.06
-4.5,0.5,3.5,3.44
-4.5,0.5,4,1.339
-4.5,0.5,4.5,2.54
-4.5,0.5,5,-45.374
-4.5,1,-5,-13.689
-4.5,1,-4.5,12.997
-4.5,1,-4,-14.015
-4.5,1,-3.5,12.706
-4.5,1,-3,-17.395
-4.5,1,-2.5,17.226
-4.5,1,-2,-29.676
-4.5,1,-1.5,57.785
-4.5,1,-1,-39.019
-4.5,1,-0.5,-12.413
-4.5,1,0,21.464
-4.5,1,0.5,-8.381
-4.5,1,1,8.586
-4.5,1,1.5,-5.696
-4.5,1,2,3.962
-4.5,1,2.5,-4.424
-4.5,1,3,1.086
-4.5,1,3.5,-3.524
-4.5,1,4,-1.372
-4.5,1,4.5,-2.602
-4.5,1,5,46.484
-4.5,1.5,-5,9.081
-4.5,1.5,-4.5,-8.622
-4.5,1.5,-4,9.297
-4.5,1.5,-3.5,-8.429
-4.5,1.5,-3,11.539
-4.5,1.5,-2.5,-11.427
-4.5,1.5,-2,19.686
-4.5,1.5,-1.5,-38.334
-4.5,1.5,-1,25.884
-4.5,1.5,-0.5,8.235
-4.5,1.5,0,-14.239
-4.5,1.5,0.5,5.56
-4.5,1.5,1,-5.696
-4.5,1.5,1.5,3.778
-4.5,1.5,2,-2.628
-4.5,1.5,2.5,2.935
-4.5,1.5,3,-0.721
-4.5,1.5,3.5,2.338
-4.5,1.5,4,0.91
-4.5,1.5,4.5,1.726
-4.5,1.5,5,-30.837
-4.5,2,-5,-6.317
-4.5,2,-4.5,5.998
-4.5,2,-4,-6.467
-4.5,2,-3.5,5.863
-4.5,2,-3,-8.027
-4.5,2,-2.5,7.949
-4.5,2,-2,-13.694
-4.5,2,-1.5,26.665
-4.5,2,-1,-18.005
-4.5,2,-0.5,-5.728
-4.5,2,0,9.905
-4.5,2,0.5,-3.867
-4.5,2,1,3.962
-4.5,2,1.5,-2.628
-4.5,2,2,1.828
-4.5,2,2.5,-2.042
-4.5,2,3,0.501
-4.5,2,3.5,-1.626
-4.5,2,4,-0.633
-4.5,2,4.5,-1.201
-4.5,2,5,21.45
-4.5,2.5,-5,7.054
-4.5,2.5,-4.5,-6.698
-4.5,2.5,-4,7.222
-4.5,2.5,-3.5,-6.548
-4.5,2.5,-3,8.964
-4.5,2.5,-2.5,-8.877
-4.5,2.5,-2,15.292
-4.5,2.5,-1.5,-29.778
-4.5,2.5,-1,20.107
-4.5,2.5,-0.5,6.397
-4.5,2.5,0,-11.061
-4.5,2.5,0.5,4.319
-4.5,2.5,1,-4.424
-4.5,2.5,1.5,2.935
-4.5,2.5,2,-2.042
-4.5,2.5,2.5,2.28
-4.5,2.5,3,-0.56
-4.5,2.5,3.5,1.816
-4.5,2.5,4,0.707
-4.5,2.5,4.5,1.341
-4.5,2.5,5,-23.954
-4.5,3,-5,-1.732
-4.5,3,-4.5,1.645
-4.5,3,-4,-1.773
-4.5,3,-3.5,1.608
-4.5,3,-3,-2.201
-4.5,3,-2.5,2.18
-4.5,3,-2,-3.755
-4.5,3,-1.5,7.312
-4.5,3,-1,-4.937
-4.5,3,-0.5,-1.571
-4.5,3,0,2.716
-4.5,3,0.5,-1.06
-4.5,3,1,1.086
-4.5,3,1.5,-0.721
-4.5,3,2,0.501
-4.5,3,2.5,-0.56
-4.5,3,3,0.137
-4.5,3,3.5,-0.446
-4.5,3,4,-0.174
-4.5,3,4.5,-0.329
-4.5,3,5,5.882
-4.5,3.5,-5,5.619
-4.5,3.5,-4.5,-5.335
-4.5,3.5,-4,5.753
-4.5,3.5,-3.5,-5.216
-4.5,3.5,-3,7.14
-4.5,3.5,-2.5,-7.071
-4.5,3.5,-2,12.181
-4.5,3.5,-1.5,-23.72
-4.5,3.5,-1,16.017
-4.5,3.5,-0.5,5.095
-4.5,3.5,0,-8.811
-4.5,3.5,0.5,3.44
-4.5,3.5,1,-3.524
-4.5,3.5,1.5,2.338
-4.5,3.5,2,-1.626
-4.5,3.5,2.5,1.816
-4.5,3.5,3,-0.446
-4.5,3.5,3.5,1.447
-4.5,3.5,4,0.563
-4.5,3.5,4.5,1.068
-4.5,3.5,5,-19.081
-4.5,4,-5,2.187
-4.5,4,-4.5,-2.076
-4.5,4,-4,2.239
-4.5,4,-3.5,-2.03
-4.5,4,-3,2.779
-4.5,4,-2.5,-2.752
-4.5,4,-2,4.741
-4.5,4,-1.5,-9.231
-4.5,4,-1,6.233
-4.5,4,-0.5,1.983
-4.5,4,0,-3.429
-4.5,4,0.5,1.339
-4.5,4,1,-1.372
-4.5,4,1.5,0.91
-4.5,4,2,-0.633
-4.5,4,2.5,0.707
-4.5,4,3,-0.174
-4.5,4,3.5,0.563
-4.5,4,4,0.219
-4.5,4,4.5,0.416
-4.5,4,5,-7.426
-4.5,4.5,-5,4.149
-4.5,4.5,-4.5,-3.939
-4.5,4.5,-4,4.248
-4.5,4.5,-3.5,-3.851
-4.5,4.5,-3,5.272
-4.5,4.5,-2.5,-5.221
-4.5,4.5,-2,8.994
-4.5,4.5,-1.5,-17.513
-4.5,4.5,-1,11.826
-4.5,4.5,-0.5,3.762
-4.5,4.5,0,-6.505
-4.5,4.5,0.5,2.54
-4.5,4.5,1,-2.602
-4.5,4.5,1.5,1.726
-4.5,4.5,2,-1.201
-4.5,4.5,2.5,1.341
-4.5,4.5,3,-0.329
-4.5,4.5,3.5,1.068
-4.5,4.5,4,0.416
-4.5,4.5,4.5,0.789
-4.5,4.5,5,-14.088
-4.5,5,-5,-74.114
-4.5,5,-4.5,70.368
-4.5,5,-4,-75.876
-4.5,5,-3.5,68.792
-4.5,5,-3,-94.175
-4.5,5,-2.5,93.262
-4.5,5,-2,-160.665
-4.5,5,-1.5,312.849
-4.5,5,-1,-211.248
-4.5,5,-0.5,-67.204
-4.5,5,0,116.206
-4.5,5,0.5,-45.374
-4.5,5,1,46.484
-4.5,5,1.5,-30.837
-4.5,5,2,21.45
-4.5,5,2.5,-23.954
-4.5,5,3,5.882
-4.5,5,3.5,-19.081
-4.5,5,4,-7.426
-4.5,5,4.5,-14.088
-4.5,5,5,251.664
-4,-5,-5,-23.535
-4,-5,-4.5,22.345
-4,-5,-4,-24.094
-4,-5,-3.5,21.845
-4,-5,-3,-29.905
-4,-5,-2.5,29.615
-4,-5,-2,-51.019
-4,-5,-1.5,99.344
-4,-5,-1,-67.081
-4,-5,-0.5,-21.34
-4,-5,0,36.901
-4,-5,0.5,-14.408
-4,-5,1,14.761
-4,-5,1.5,-9.792
-4,-5,2,6.811
-4,-5,2.5,-7.606
-4,-5,3,1.868
-4,-5,3.5,-6.059
-4,-5,4,-2.358
-4,-5,4.5,-4.474
-4,-5,5,79.915
-4,-4.5,-5,22.345
-4,-4.5,-4.5,-21.216
-4,-4.5,-4,22.876
-4,-4.5,-3.5,-20.741
-4,-4.5,-3,28.393
-4,-4.5,-2.5,-28.118
-4,-4.5,-2,48.44
-4,-4.5,-1.5,-94.323
