"x0","x1","x2","fitness","file"
-5,-3,2,8.454,"shubert"
-5,-3,2.5,-9.441,"shubert"
-5,-3,3,2.318,"shubert"
-5,-3,3.5,-7.52,"shubert"
-5,-3,4,-2.927,"shubert"
-5,-3,4.5,-5.553,"shubert"
-5,-3,5,99.188,"shubert"
-5,-2.5,-5,28.927,"shubert"
-5,-2.5,-4.5,-27.465,"shubert"
-5,-2.5,-4,29.615,"shubert"
-5,-2.5,-3.5,-26.85,"shubert"
-5,-2.5,-3,36.757,"shubert"
-5,-2.5,-2.5,-36.401,"shubert"
-5,-2.5,-2,62.709,"shubert"
-5,-2.5,-1.5,-122.108,"shubert"
-5,-2.5,-1,82.452,"shubert"
-5,-2.5,-0.5,26.23,"shubert"
-5,-2.5,0,-45.356,"shubert"
-5,-2.5,0.5,17.71,"shubert"
-5,-2.5,1,-18.143,"shubert"
-5,-2.5,1.5,12.036,"shubert"
-5,-2.5,2,-8.372,"shubert"
-5,-2.5,2.5,9.349,"shubert"
-5,-2.5,3,-2.296,"shubert"
-5,-2.5,3.5,7.447,"shubert"
-5,-2.5,4,2.898,"shubert"
-5,-2.5,4.5,5.499,"shubert"
-5,-2.5,5,-98.227,"shubert"
-5,-2,-5,-49.834,"shubert"
-5,-2,-4.5,47.315,"shubert"
-5,-2,-4,-51.019,"shubert"
-5,-2,-3.5,46.255,"shubert"
-5,-2,-3,-63.323,"shubert"
-5,-2,-2.5,62.709,"shubert"
-5,-2,-2,-108.03,"shubert"
-5,-2,-1.5,210.358,"shubert"
-5,-2,-1,-142.042,"shubert"
-5,-2,-0.5,-45.188,"shubert"
-5,-2,0,78.136,"shubert"
-5,-2,0.5,-30.509,"shubert"
-5,-2,1,31.256,"shubert"
-5,-2,1.5,-20.734,"shubert"
-5,-2,2,14.423,"shubert"
-5,-2,2.5,-16.106,"shubert"
-5,-2,3,3.955,"shubert"
-5,-2,3.5,-12.83,"shubert"
-5,-2,4,-4.993,"shubert"
-5,-2,4.5,-9.473,"shubert"
-5,-2,5,169.218,"shubert"
-5,-1.5,-5,97.037,"shubert"
-5,-1.5,-4.5,-92.132,"shubert"
-5,-1.5,-4,99.344,"shubert"
-5,-1.5,-3.5,-90.069,"shubert"
-5,-1.5,-3,123.303,"shubert"
-5,-1.5,-2.5,-122.108,"shubert"
-5,-1.5,-2,210.358,"shubert"
-5,-1.5,-1.5,-409.613,"shubert"
-5,-1.5,-1,276.587,"shubert"
-5,-1.5,-0.5,87.99,"shubert"
-5,-1.5,0,-152.148,"shubert"
-5,-1.5,0.5,59.408,"shubert"
-5,-1.5,1,-60.861,"shubert"
-5,-1.5,1.5,40.374,"shubert"
-5,-1.5,2,-28.084,"shubert"
-5,-1.5,2.5,31.363,"shubert"
-5,-1.5,3,-7.701,"shubert"
-5,-1.5,3.5,24.983,"shubert"
-5,-1.5,4,9.722,"shubert"
-5,-1.5,4.5,18.446,"shubert"
-5,-1.5,5,-329.503,"shubert"
-5,-1,-5,-65.523,"shubert"
-5,-1,-4.5,62.211,"shubert"
-5,-1,-4,-67.081,"shubert"
-5,-1,-3.5,60.818,"shubert"
-5,-1,-3,-83.259,"shubert"
-5,-1,-2.5,82.452,"shubert"
-5,-1,-2,-142.042,"shubert"
-5,-1,-1.5,276.587,"shubert"
-5,-1,-1,-186.762,"shubert"
-5,-1,-0.5,-59.415,"shubert"
-5,-1,0,102.736,"shubert"
-5,-1,0.5,-40.115,"shubert"
-5,-1,1,41.096,"shubert"
-5,-1,1.5,-27.262,"shubert"
-5,-1,2,18.964,"shubert"
-5,-1,2.5,-21.177,"shubert"
-5,-1,3,5.2,"shubert"
-5,-1,3.5,-16.869,"shubert"
-5,-1,4,-6.565,"shubert"
-5,-1,4.5,-12.455,"shubert"
-5,-1,5,222.494,"shubert"
-5,-0.5,-5,-20.845,"shubert"
-5,-0.5,-4.5,19.791,"shubert"
-5,-0.5,-4,-21.34,"shubert"
-5,-0.5,-3.5,19.348,"shubert"
-5,-0.5,-3,-26.487,"shubert"
-5,-0.5,-2.5,26.23,"shubert"
-5,-0.5,-2,-45.188,"shubert"
-5,-0.5,-1.5,87.99,"shubert"
-5,-0.5,-1,-59.415,"shubert"
-5,-0.5,-0.5,-18.901,"shubert"
-5,-0.5,0,32.683,"shubert"
-5,-0.5,0.5,-12.762,"shubert"
-5,-0.5,1,13.074,"shubert"
-5,-0.5,1.5,-8.673,"shubert"
-5,-0.5,2,6.033,"shubert"
-5,-0.5,2.5,-6.737,"shubert"
-5,-0.5,3,1.654,"shubert"
-5,-0.5,3.5,-5.367,"shubert"
-5,-0.5,4,-2.089,"shubert"
-5,-0.5,4.5,-3.962,"shubert"
-5,-0.5,5,70.782,"shubert"
-5,0,-5,36.044,"shubert"
-5,0,-4.5,-34.222,"shubert"
-5,0,-4,36.901,"shubert"
-5,0,-3.5,-33.455,"shubert"
-5,0,-3,45.8,"shubert"
-5,0,-2.5,-45.356,"shubert"
-5,0,-2,78.136,"shubert"
-5,0,-1.5,-152.148,"shubert"
-5,0,-1,102.736,"shubert"
-5,0,-0.5,32.683,"shubert"
-5,0,0,-56.514,"shubert"
-5,0,0.5,22.067,"shubert"
-5,0,1,-22.607,"shubert"
-5,0,1.5,14.997,"shubert"
-5,0,2,-10.432,"shubert"
-5,0,2.5,11.649,"shubert"
-5,0,3,-2.861,"shubert"
-5,0,3.5,9.28,"shubert"
-5,0,4,3.611,"shubert"
-5,0,4.5,6.851,"shubert"
-5,0,5,-122.392,"shubert"
-5,0.5,-5,-14.074,"shubert"
-5,0.5,-4.5,13.362,"shubert"
-5,0.5,-4,-14.408,"shubert"
-5,0.5,-3.5,13.063,"shubert"
-5,0.5,-3,-17.883,"shubert"
-5,0.5,-2.5,17.71,"shubert"
-5,0.5,-2,-30.509,"shubert"
-5,0.5,-1.5,59.408,"shubert"
-5,0.5,-1,-40.115,"shubert"
-5,0.5,-0.5,-12.762,"shubert"
-5,0.5,0,22.067,"shubert"
-5,0.5,0.5,-8.616,"shubert"
-5,0.5,1,8.827,"shubert"
-5,0.5,1.5,-5.856,"shubert"
-5,0.5,2,4.073,"shubert"
-5,0.5,2.5,-4.549,"shubert"
-5,0.5,3,1.117,"shubert"
-5,0.5,3.5,-3.623,"shubert"
-5,0.5,4,-1.41,"shubert"
-5,0.5,4.5,-2.675,"shubert"
-5,0.5,5,47.79,"shubert"
-5,1,-5,14.418,"shubert"
-5,1,-4.5,-13.689,"shubert"
-5,1,-4,14.761,"shubert"
-5,1,-3.5,-13.383,"shubert"
-5,1,-3,18.321,"shubert"
-5,1,-2.5,-18.143,"shubert"
-5,1,-2,31.256,"shubert"
-5,1,-1.5,-60.861,"shubert"
-5,1,-1,41.096,"shubert"
-5,1,-0.5,13.074,"shubert"
-5,1,0,-22.607,"shubert"
-5,1,0.5,8.827,"shubert"
-5,1,1,-9.043,"shubert"
-5,1,1.5,5.999,"shubert"
-5,1,2,-4.173,"shubert"
-5,1,2.5,4.66,"shubert"
-5,1,3,-1.144,"shubert"
-5,1,3.5,3.712,"shubert"
-5,1,4,1.445,"shubert"
-5,1,4.5,2.741,"shubert"
-5,1,5,-48.958,"shubert"
-5,1.5,-5,-9.565,"shubert"
-5,1.5,-4.5,9.081,"shubert"
-5,1.5,-4,-9.792,"shubert"
-5,1.5,-3.5,8.878,"shubert"
-5,1.5,-3,-12.154,"shubert"
-5,1.5,-2.5,12.036,"shubert"
-5,1.5,-2,-20.734,"shubert"
-5,1.5,-1.5,40.374,"shubert"
-5,1.5,-1,-27.262,"shubert"
-5,1.5,-0.5,-8.673,"shubert"
-5,1.5,0,14.997,"shubert"
-5,1.5,0.5,-5.856,"shubert"
-5,1.5,1,5.999,"shubert"
-5,1.5,1.5,-3.98,"shubert"
-5,1.5,2,2.768,"shubert"
-5,1.5,2.5,-3.091,"shubert"
-5,1.5,3,0.759,"shubert"
-5,1.5,3.5,-2.462,"shubert"
-5,1.5,4,-0.958,"shubert"
-5,1.5,4.5,-1.818,"shubert"
-5,1.5,5,32.478,"shubert"
-5,2,-5,6.653,"shubert"
-5,2,-4.5,-6.317,"shubert"
-5,2,-4,6.811,"shubert"
-5,2,-3.5,-6.175,"shubert"
-5,2,-3,8.454,"shubert"
-5,2,-2.5,-8.372,"shubert"
-5,2,-2,14.423,"shubert"
-5,2,-1.5,-28.084,"shubert"
-5,2,-1,18.964,"shubert"
-5,2,-0.5,6.033,"shubert"
-5,2,0,-10.432,"shubert"
-5,2,0.5,4.073,"shubert"
-5,2,1,-4.173,"shubert"
-5,2,1.5,2.768,"shubert"
-5,2,2,-1.926,"shubert"
-5,2,2.5,2.15,"shubert"
-5,2,3,-0.528,"shubert"
-5,2,3.5,1.713,"shubert"
-5,2,4,0.667,"shubert"
-5,2,4.5,1.265,"shubert"
-5,2,5,-22.592,"shubert"
-5,2.5,-5,-7.43,"shubert"
-5,2.5,-4.5,7.054,"shubert"
-5,2.5,-4,-7.606,"shubert"
-5,2.5,-3.5,6.896,"shubert"
-5,2.5,-3,-9.441,"shubert"
-5,2.5,-2.5,9.349,"shubert"
-5,2.5,-2,-16.106,"shubert"
-5,2.5,-1.5,31.363,"shubert"
-5,2.5,-1,-21.177,"shubert"
-5,2.5,-0.5,-6.737,"shubert"
-5,2.5,0,11.649,"shubert"
-5,2.5,0.5,-4.549,"shubert"
-5,2.5,1,4.66,"shubert"
-5,2.5,1.5,-3.091,"shubert"
-5,2.5,2,2.15,"shubert"
-5,2.5,2.5,-2.401,"shubert"
-5,2.5,3,0.59,"shubert"
-5,2.5,3.5,-1.913,"shubert"
-5,2.5,4,-0.744,"shubert"
-5,2.5,4.5,-1.412,"shubert"
-5,2.5,5,25.229,"shubert"
-5,3,-5,1.824,"shubert"
-5,3,-4.5,-1.732,"shubert"
-5,3,-4,1.868,"shubert"
-5,3,-3.5,-1.693,"shubert"
-5,3,-3,2.318,"shubert"
-5,3,-2.5,-2.296,"shubert"
-5,3,-2,3.955,"shubert"
-5,3,-1.5,-7.701,"shubert"
-5,3,-1,5.2,"shubert"
-5,3,-0.5,1.654,"shubert"
-5,3,0,-2.861,"shubert"
-5,3,0.5,1.117,"shubert"
-5,3,1,-1.144,"shubert"
-5,3,1.5,0.759,"shubert"
-5,3,2,-0.528,"shubert"
-5,3,2.5,0.59,"shubert"
-5,3,3,-0.145,"shubert"
-5,3,3.5,0.47,"shubert"
-5,3,4,0.183,"shubert"
-5,3,4.5,0.347,"shubert"
-5,3,5,-6.195,"shubert"
-5,3.5,-5,-5.918,"shubert"
-5,3.5,-4.5,5.619,"shubert"
-5,3.5,-4,-6.059,"shubert"
-5,3.5,-3.5,5.493,"shubert"
-5,3.5,-3,-7.52,"shubert"
-5,3.5,-2.5,7.447,"shubert"
-5,3.5,-2,-12.83,"shubert"
-5,3.5,-1.5,24.983,"shubert"
-5,3.5,-1,-16.869,"shubert"
-5,3.5,-0.5,-5.367,"shubert"
-5,3.5,0,9.28,"shubert"
-5,3.5,0.5,-3.623,"shubert"
-5,3.5,1,3.712,"shubert"
-5,3.5,1.5,-2.462,"shubert"
-5,3.5,2,1.713,"shubert"
-5,3.5,2.5,-1.913,"shubert"
-5,3.5,3,0.47,"shubert"
-5,3.5,3.5,-1.524,"shubert"
-5,3.5,4,-0.593,"shubert"
-5,3.5,4.5,-1.125,"shubert"
-5,3.5,5,20.097,"shubert"
-5,4,-5,-2.303,"shubert"
-5,4,-4.5,2.187,"shubert"
-5,4,-4,-2.358,"shubert"
-5,4,-3.5,2.138,"shubert"
-5,4,-3,-2.927,"shubert"
-5,4,-2.5,2.898,"shubert"
-5,4,-2,-4.993,"shubert"
-5,4,-1.5,9.722,"shubert"
-5,4,-1,-6.565,"shubert"
-5,4,-0.5,-2.089,"shubert"
-5,4,0,3.611,"shubert"
-5,4,0.5,-1.41,"shubert"
-5,4,1,1.445,"shubert"
-5,4,1.5,-0.958,"shubert"
-5,4,2,0.667,"shubert"
-5,4,2.5,-0.744,"shubert"
-5,4,3,0.183,"shubert"
-5,4,3.5,-0.593,"shubert"
-5,4,4,-0.231,"shubert"
-5,4,4.5,-0.438,"shubert"
-5,4,5,7.821,"shubert"
-5,4.5,-5,-4.37,"shubert"
-5,4.5,-4.5,4.149,"shubert"
-5,4.5,-4,-4.474,"shubert"
-5,4.5,-3.5,4.056,"shubert"
-5,4.5,-3,-5.553,"shubert"
-5,4.5,-2.5,5.499,"shubert"
-5,4.5,-2,-9.473,"shubert"
-5,4.5,-1.5,18.446,"shubert"
-5,4.5,-1,-12.455,"shubert"
-5,4.5,-0.5,-3.962,"shubert"
-5,4.5,0,6.851,"shubert"
-5,4.5,0.5,-2.675,"shubert"
-5,4.5,1,2.741,"shubert"
-5,4.5,1.5,-1.818,"shubert"
-5,4.5,2,1.265,"shubert"
-5,4.5,2.5,-1.412,"shubert"
-5,4.5,3,0.347,"shubert"
-5,4.5,3.5,-1.125,"shubert"
-5,4.5,4,-0.438,"shubert"
-5,4.5,4.5,-0.831,"shubert"
-5,4.5,5,14.838,"shubert"
-5,5,-5,78.059,"shubert"
-5,5,-4.5,-74.114,"shubert"
-5,5,-4,79.915,"shubert"
-5,5,-3.5,-72.454,"shubert"
-5,5,-3,99.188,"shubert"
-5,5,-2.5,-98.227,"shubert"
-5,5,-2,169.218,"shubert"
-5,5,-1.5,-329.503,"shubert"
-5,5,-1,222.494,"shubert"
-5,5,-0.5,70.782,"shubert"
-5,5,0,-122.392,"shubert"
-5,5,0.5,47.79,"shubert"
-5,5,1,-48.958,"shubert"
-5,5,1.5,32.478,"shubert"
-5,5,2,-22.592,"shubert"
-5,5,2.5,25.229,"shubert"
-5,5,3,-6.195,"shubert"
-5,5,3.5,20.097,"shubert"
-5,5,4,7.821,"shubert"
-5,5,4.5,14.838,"shubert"
-5,5,5,-265.061,"shubert"
-4.5,-5,-5,21.826,"shubert"
-4.5,-5,-4.5,-20.723,"shubert"
-4.5,-5,-4,22.345,"shubert"
-4.5,-5,-3.5,-20.259,"shubert"
-4.5,-5,-3,27.734,"shubert"
-4.5,-5,-2.5,-27.465,"shubert"
-4.5,-5,-2,47.315,"shubert"
-4.5,-5,-1.5,-92.132,"shubert"
-4.5,-5,-1,62.211,"shubert"
-4.5,-5,-0.5,19.791,"shubert"
-4.5,-5,0,-34.222,"shubert"
-4.5,-5,0.5,13.362,"shubert"
-4.5,-5,1,-13.689,"shubert"
-4.5,-5,1.5,9.081,"shubert"
-4.5,-5,2,-6.317,"shubert"
-4.5,-5,2.5,7.054,"shubert"
-4.5,-5,3,-1.732,"shubert"
-4.5,-5,3.5,5.619,"shubert"
-4.5,-5,4,2.187,"shubert"
-4.5,-5,4.5,4.149,"shubert"
-4.5,-5,5,-74.114,"shubert"
-4.5,-4.5,-5,-20.723,"shubert"
-4.5,-4.5,-4.5,19.676,"shubert"
-4.5,-4.5,-4,-21.216,"shubert"
-4.5,-4.5,-3.5,19.235,"shubert"
-4.5,-4.5,-3,-26.332,"shubert"
-4.5,-4.5,-2.5,26.077,"shubert"
-4.5,-4.5,-2,-44.923,"shubert"
-4.5,-4.5,-1.5,87.476,"shubert"
-4.5,-4.5,-1,-59.067,"shubert"
-4.5,-4.5,-0.5,-18.791,"shubert"
-4.5,-4.5,0,32.492,"shubert"
-4.5,-4.5,0.5,-12.687,"shubert"
-4.5,-4.5,1,12.997,"shubert"
-4.5,-4.5,1.5,-8.622,"shubert"
-4.5,-4.5,2,5.998,"shubert"
-4.5,-4.5,2.5,-6.698,"shubert"
-4.5,-4.5,3,1.645,"shubert"
-4.5,-4.5,3.5,-5.335,"shubert"
-4.5,-4.5,4,-2.076,"shubert"
-4.5,-4.5,4.5,-3.939,"shubert"
-4.5,-4.5,5,70.368,"shubert"
-4.5,-4,-5,22.345,"shubert"
-4.5,-4,-4.5,-21.216,"shubert"
-4.5,-4,-4,22.876,"shubert"
-4.5,-4,-3.5,-20.741,"shubert"
-4.5,-4,-3,28.393,"shubert"
-4.5,-4,-2.5,-28.118,"shubert"
-4.5,-4,-2,48.44,"shubert"
-4.5,-4,-1.5,-94.323,"shubert"
-4.5,-4,-1,63.691,"shubert"
-4.5,-4,-0.5,20.262,"shubert"
-4.5,-4,0,-35.036,"shubert"
-4.5,-4,0.5,13.68,"shubert"
-4.5,-4,1,-14.015,"shubert"
-4.5,-4,1.5,9.297,"shubert"
-4.5,-4,2,-6.467,"shubert"
-4.5,-4,2.5,7.222,"shubert"
-4.5,-4,3,-1.773,"shubert"
-4.5,-4,3.5,5.753,"shubert"
-4.5,-4,4,2.239,"shubert"
-4.5,-4,4.5,4.248,"shubert"
-4.5,-4,5,-75.876,"shubert"
-4.5,-3.5,-5,-20.259,"shubert"
-4.5,-3.5,-4.5,19.235,"shubert"
-4.5,-3.5,-4,-20.741,"shubert"
-4.5,-3.5,-3.5,18.804,"shubert"
-4.5,-3.5,-3,-25.742,"shubert"
-4.5,-3.5,-2.5,25.493,"shubert"
-4.5,-3.5,-2,-43.917,"shubert"
-4.5,-3.5,-1.5,85.516,"shubert"
-4.5,-3.5,-1,-57.744,"shubert"
-4.5,-3.5,-0.5,-18.37,"shubert"
-4.5,-3.5,0,31.765,"shubert"
-4.5,-3.5,0.5,-12.403,"shubert"
-4.5,-3.5,1,12.706,"shubert"
-4.5,-3.5,1.5,-8.429,"shubert"
-4.5,-3.5,2,5.863,"shubert"
-4.5,-3.5,2.5,-6.548,"shubert"
-4.5,-3.5,3,1.608,"shubert"
-4.5,-3.5,3.5,-5.216,"shubert"
-4.5,-3.5,4,-2.03,"shubert"
-4.5,-3.5,4.5,-3.851,"shubert"
-4.5,-3.5,5,68.792,"shubert"
-4.5,-3,-5,27.734,"shubert"
-4.5,-3,-4.5,-26.332,"shubert"
-4.5,-3,-4,28.393,"shubert"
-4.5,-3,-3.5,-25.742,"shubert"
-4.5,-3,-3,35.241,"shubert"
-4.5,-3,-2.5,-34.899,"shubert"
-4.5,-3,-2,60.122,"shubert"
-4.5,-3,-1.5,-117.071,"shubert"
-4.5,-3,-1,79.051,"shubert"
-4.5,-3,-0.5,25.148,"shubert"
-4.5,-3,0,-43.485,"shubert"
-4.5,-3,0.5,16.979,"shubert"
-4.5,-3,1,-17.395,"shubert"
-4.5,-3,1.5,11.539,"shubert"
-4.5,-3,2,-8.027,"shubert"
-4.5,-3,2.5,8.964,"shubert"
-4.5,-3,3,-2.201,"shubert"
-4.5,-3,3.5,7.14,"shubert"
-4.5,-3,4,2.779,"shubert"
-4.5,-3,4.5,5.272,"shubert"
-4.5,-3,5,-94.175,"shubert"
-4.5,-2.5,-5,-27.465,"shubert"
-4.5,-2.5,-4.5,26.077,"shubert"
-4.5,-2.5,-4,-28.118,"shubert"
-4.5,-2.5,-3.5,25.493,"shubert"
-4.5,-2.5,-3,-34.899,"shubert"
-4.5,-2.5,-2.5,34.561,"shubert"
-4.5,-2.5,-2,-59.539,"shubert"
-4.5,-2.5,-1.5,115.936,"shubert"
-4.5,-2.5,-1,-78.285,"shubert"
-4.5,-2.5,-0.5,-24.905,"shubert"
-4.5,-2.5,0,43.064,"shubert"
-4.5,-2.5,0.5,-16.815,"shubert"
-4.5,-2.5,1,17.226,"shubert"
-4.5,-2.5,1.5,-11.427,"shubert"
-4.5,-2.5,2,7.949,"shubert"
-4.5,-2.5,2.5,-8.877,"shubert"
-4.5,-2.5,3,2.18,"shubert"
-4.5,-2.5,3.5,-7.071,"shubert"
-4.5,-2.5,4,-2.752,"shubert"
-4.5,-2.5,4.5,-5.221,"shubert"
-4.5,-2.5,5,93.262,"shubert"
-4.5,-2,-5,47.315,"shubert"
-4.5,-2,-4.5,-44.923,"shubert"
-4.5,-2,-4,48.44,"shubert"
-4.5,-2,-3.5,-43.917,"shubert"
-4.5,-2,-3,60.122,"shubert"
-4.5,-2,-2.5,-59.539,"shubert"
-4.5,-2,-2,102.57,"shubert"
-4.5,-2,-1.5,-199.726,"shubert"
-4.5,-2,-1,134.863,"shubert"
-4.5,-2,-0.5,42.904,"shubert"
-4.5,-2,0,-74.187,"shubert"
-4.5,-2,0.5,28.967,"shubert"
-4.5,-2,1,-29.676,"shubert"
-4.5,-2,1.5,19.686,"shubert"
-4.5,-2,2,-13.694,"shubert"
-4.5,-2,2.5,15.292,"shubert"
-4.5,-2,3,-3.755,"shubert"
-4.5,-2,3.5,12.181,"shubert"
-4.5,-2,4,4.741,"shubert"
-4.5,-2,4.5,8.994,"shubert"
-4.5,-2,5,-160.665,"shubert"
-4.5,-1.5,-5,-92.132,"shubert"
-4.5,-1.5,-4.5,87.476,"shubert"
-4.5,-1.5,-4,-94.323,"shubert"
-4.5,-1.5,-3.5,85.516,"shubert"
-4.5,-1.5,-3,-117.071,"shubert"
-4.5,-1.5,-2.5,115.936,"shubert"
-4.5,-1.5,-2,-199.726,"shubert"
-4.5,-1.5,-1.5,388.91,"shubert"
-4.5,-1.5,-1,-262.607,"shubert"
-4.5,-1.5,-0.5,-83.543,"shubert"
-4.5,-1.5,0,144.458,"shubert"
-4.5,-1.5,0.5,-56.406,"shubert"
-4.5,-1.5,1,57.785,"shubert"
-4.5,-1.5,1.5,-38.334,"shubert"
-4.5,-1.5,2,26.665,"shubert"
-4.5,-1.5,2.5,-29.778,"shubert"
-4.5,-1.5,3,7.312,"shubert"
-4.5,-1.5,3.5,-23.72,"shubert"
-4.5,-1.5,4,-9.231,"shubert"
-4.5,-1.5,4.5,-17.513,"shubert"
-4.5,-1.5,5,312.849,"shubert"
-4.5,-1,-5,62.211,"shubert"
-4.5,-1,-4.5,-59.067,"shubert"
-4.5,-1,-4,63.691,"shubert"
-4.5,-1,-3.5,-57.744,"shubert"
-4.5,-1,-3,79.051,"shubert"
-4.5,-1,-2.5,-78.285,"shubert"
-4.5,-1,-2,134.863,"shubert"
-4.5,-1,-1.5,-262.607,"shubert"
-4.5,-1,-1,177.323,"shubert"
-4.5,-1,-0.5,56.412,"shubert"
-4.5,-1,0,-97.544,"shubert"
-4.5,-1,0.5,38.087,"shubert"
-4.5,-1,1,-39.019,"shubert"
-4.5,-1,1.5,25.884,"shubert"
-4.5,-1,2,-18.005,"shubert"
-4.5,-1,2.5,20.107,"shubert"
-4.5,-1,3,-4.937,"shubert"
-4.5,-1,3.5,16.017,"shubert"
-4.5,-1,4,6.233,"shubert"
-4.5,-1,4.5,11.826,"shubert"
-4.5,-1,5,-211.248,"shubert"
-4.5,-0.5,-5,19.791,"shubert"
-4.5,-0.5,-4.5,-18.791,"shubert"
-4.5,-0.5,-4,20.262,"shubert"
-4.5,-0.5,-3.5,-18.37,"shubert"
-4.5,-0.5,-3,25.148,"shubert"
-4.5,-0.5,-2.5,-24.905,"shubert"
-4.5,-0.5,-2,42.904,"shubert"
-4.5,-0.5,-1.5,-83.543,"shubert"
-4.5,-0.5,-1,56.412,"shubert"
-4.5,-0.5,-0.5,17.946,"shubert"
-4.5,-0.5,0,-31.032,"shubert"
-4.5,-0.5,0.5,12.117,"shubert"
-4.5,-0.5,1,-12.413,"shubert"
-4.5,-0.5,1.5,8.235,"shubert"
-4.5,-0.5,2,-5.728,"shubert"
-4.5,-0.5,2.5,6.397,"shubert"
-4.5,-0.5,3,-1.571,"shubert"
-4.5,-0.5,3.5,5.095,"shubert"
-4.5,-0.5,4,1.983,"shubert"
-4.5,-0.5,4.5,3.762,"shubert"
-4.5,-0.5,5,-67.204,"shubert"
-4.5,0,-5,-34.222,"shubert"
-4.5,0,-4.5,32.492,"shubert"
-4.5,0,-4,-35.036,"shubert"
-4.5,0,-3.5,31.765,"shubert"
-4.5,0,-3,-43.485,"shubert"
-4.5,0,-2.5,43.064,"shubert"
-4.5,0,-2,-74.187,"shubert"
-4.5,0,-1.5,144.458,"shubert"
