"x0","x1","x2","fitness","file"
0.5,4.5,5,-0.121,"vincent"
0.5,4.5,5.5,-0.319,"vincent"
0.5,4.5,6,-0.263,"vincent"
0.5,4.5,6.5,-0.039,"vincent"
0.5,4.5,7,0.196,"vincent"
0.5,4.5,7.5,0.326,"vincent"
0.5,4.5,8,0.315,"vincent"
0.5,4.5,8.5,0.191,"vincent"
0.5,4.5,9,0.011,"vincent"
0.5,4.5,9.5,-0.161,"vincent"
0.5,4.5,10,-0.282,"vincent"
0.5,4.5,10.5,-0.328,"vincent"
0.5,5,0.5,-0.528,"vincent"
0.5,5,1,-0.327,"vincent"
0.5,5,1.5,-0.591,"vincent"
0.5,5,2,-0.126,"vincent"
0.5,5,2.5,-0.241,"vincent"
0.5,5,3,-0.66,"vincent"
0.5,5,3.5,-0.34,"vincent"
0.5,5,4,-0.006,"vincent"
0.5,5,4.5,-0.121,"vincent"
0.5,5,5,-0.453,"vincent"
0.5,5,5.5,-0.651,"vincent"
0.5,5,6,-0.594,"vincent"
0.5,5,6.5,-0.371,"vincent"
0.5,5,7,-0.136,"vincent"
0.5,5,7.5,-0.006,"vincent"
0.5,5,8,-0.017,"vincent"
0.5,5,8.5,-0.141,"vincent"
0.5,5,9,-0.321,"vincent"
0.5,5,9.5,-0.493,"vincent"
0.5,5,10,-0.613,"vincent"
0.5,5,10.5,-0.66,"vincent"
0.5,5.5,0.5,-0.727,"vincent"
0.5,5.5,1,-0.526,"vincent"
0.5,5.5,1.5,-0.79,"vincent"
0.5,5.5,2,-0.324,"vincent"
0.5,5.5,2.5,-0.439,"vincent"
0.5,5.5,3,-0.859,"vincent"
0.5,5.5,3.5,-0.539,"vincent"
0.5,5.5,4,-0.205,"vincent"
0.5,5.5,4.5,-0.319,"vincent"
0.5,5.5,5,-0.651,"vincent"
0.5,5.5,5.5,-0.85,"vincent"
0.5,5.5,6,-0.793,"vincent"
0.5,5.5,6.5,-0.569,"vincent"
0.5,5.5,7,-0.335,"vincent"
0.5,5.5,7.5,-0.205,"vincent"
0.5,5.5,8,-0.215,"vincent"
0.5,5.5,8.5,-0.34,"vincent"
0.5,5.5,9,-0.519,"vincent"
0.5,5.5,9.5,-0.692,"vincent"
0.5,5.5,10,-0.812,"vincent"
0.5,5.5,10.5,-0.859,"vincent"
0.5,6,0.5,-0.67,"vincent"
0.5,6,1,-0.469,"vincent"
0.5,6,1.5,-0.733,"vincent"
0.5,6,2,-0.268,"vincent"
0.5,6,2.5,-0.383,"vincent"
0.5,6,3,-0.802,"vincent"
0.5,6,3.5,-0.482,"vincent"
0.5,6,4,-0.148,"vincent"
0.5,6,4.5,-0.263,"vincent"
0.5,6,5,-0.594,"vincent"
0.5,6,5.5,-0.793,"vincent"
0.5,6,6,-0.736,"vincent"
0.5,6,6.5,-0.513,"vincent"
0.5,6,7,-0.278,"vincent"
0.5,6,7.5,-0.148,"vincent"
0.5,6,8,-0.159,"vincent"
0.5,6,8.5,-0.283,"vincent"
0.5,6,9,-0.463,"vincent"
0.5,6,9.5,-0.635,"vincent"
0.5,6,10,-0.755,"vincent"
0.5,6,10.5,-0.802,"vincent"
0.5,6.5,0.5,-0.446,"vincent"
0.5,6.5,1,-0.245,"vincent"
0.5,6.5,1.5,-0.509,"vincent"
0.5,6.5,2,-0.044,"vincent"
0.5,6.5,2.5,-0.159,"vincent"
0.5,6.5,3,-0.578,"vincent"
0.5,6.5,3.5,-0.258,"vincent"
0.5,6.5,4,0.076,"vincent"
0.5,6.5,4.5,-0.039,"vincent"
0.5,6.5,5,-0.371,"vincent"
0.5,6.5,5.5,-0.569,"vincent"
0.5,6.5,6,-0.513,"vincent"
0.5,6.5,6.5,-0.289,"vincent"
0.5,6.5,7,-0.054,"vincent"
0.5,6.5,7.5,0.076,"vincent"
0.5,6.5,8,0.065,"vincent"
0.5,6.5,8.5,-0.059,"vincent"
0.5,6.5,9,-0.239,"vincent"
0.5,6.5,9.5,-0.411,"vincent"
0.5,6.5,10,-0.532,"vincent"
0.5,6.5,10.5,-0.578,"vincent"
0.5,7,0.5,-0.212,"vincent"
0.5,7,1,-0.01,"vincent"
0.5,7,1.5,-0.274,"vincent"
0.5,7,2,0.191,"vincent"
0.5,7,2.5,0.076,"vincent"
0.5,7,3,-0.344,"vincent"
0.5,7,3.5,-0.023,"vincent"
0.5,7,4,0.31,"vincent"
0.5,7,4.5,0.196,"vincent"
0.5,7,5,-0.136,"vincent"
0.5,7,5.5,-0.335,"vincent"
0.5,7,6,-0.278,"vincent"
0.5,7,6.5,-0.054,"vincent"
0.5,7,7,0.18,"vincent"
0.5,7,7.5,0.311,"vincent"
0.5,7,8,0.3,"vincent"
0.5,7,8.5,0.175,"vincent"
0.5,7,9,-0.004,"vincent"
0.5,7,9.5,-0.177,"vincent"
0.5,7,10,-0.297,"vincent"
0.5,7,10.5,-0.343,"vincent"
0.5,7.5,0.5,-0.081,"vincent"
0.5,7.5,1,0.12,"vincent"
0.5,7.5,1.5,-0.144,"vincent"
0.5,7.5,2,0.321,"vincent"
0.5,7.5,2.5,0.206,"vincent"
0.5,7.5,3,-0.213,"vincent"
0.5,7.5,3.5,0.107,"vincent"
0.5,7.5,4,0.441,"vincent"
0.5,7.5,4.5,0.326,"vincent"
0.5,7.5,5,-0.006,"vincent"
0.5,7.5,5.5,-0.205,"vincent"
0.5,7.5,6,-0.148,"vincent"
0.5,7.5,6.5,0.076,"vincent"
0.5,7.5,7,0.311,"vincent"
0.5,7.5,7.5,0.441,"vincent"
0.5,7.5,8,0.43,"vincent"
0.5,7.5,8.5,0.305,"vincent"
0.5,7.5,9,0.126,"vincent"
0.5,7.5,9.5,-0.046,"vincent"
0.5,7.5,10,-0.167,"vincent"
0.5,7.5,10.5,-0.213,"vincent"
0.5,8,0.5,-0.092,"vincent"
0.5,8,1,0.109,"vincent"
0.5,8,1.5,-0.155,"vincent"
0.5,8,2,0.31,"vincent"
0.5,8,2.5,0.195,"vincent"
0.5,8,3,-0.224,"vincent"
0.5,8,3.5,0.096,"vincent"
0.5,8,4,0.43,"vincent"
0.5,8,4.5,0.315,"vincent"
0.5,8,5,-0.017,"vincent"
0.5,8,5.5,-0.215,"vincent"
0.5,8,6,-0.159,"vincent"
0.5,8,6.5,0.065,"vincent"
0.5,8,7,0.3,"vincent"
0.5,8,7.5,0.43,"vincent"
0.5,8,8,0.419,"vincent"
0.5,8,8.5,0.295,"vincent"
0.5,8,9,0.115,"vincent"
0.5,8,9.5,-0.057,"vincent"
0.5,8,10,-0.178,"vincent"
0.5,8,10.5,-0.224,"vincent"
0.5,8.5,0.5,-0.217,"vincent"
0.5,8.5,1,-0.016,"vincent"
0.5,8.5,1.5,-0.279,"vincent"
0.5,8.5,2,0.186,"vincent"
0.5,8.5,2.5,0.071,"vincent"
0.5,8.5,3,-0.349,"vincent"
0.5,8.5,3.5,-0.029,"vincent"
0.5,8.5,4,0.305,"vincent"
0.5,8.5,4.5,0.191,"vincent"
0.5,8.5,5,-0.141,"vincent"
0.5,8.5,5.5,-0.34,"vincent"
0.5,8.5,6,-0.283,"vincent"
0.5,8.5,6.5,-0.059,"vincent"
0.5,8.5,7,0.175,"vincent"
0.5,8.5,7.5,0.305,"vincent"
0.5,8.5,8,0.295,"vincent"
0.5,8.5,8.5,0.17,"vincent"
0.5,8.5,9,-0.009,"vincent"
0.5,8.5,9.5,-0.182,"vincent"
0.5,8.5,10,-0.302,"vincent"
0.5,8.5,10.5,-0.349,"vincent"
0.5,9,0.5,-0.396,"vincent"
0.5,9,1,-0.195,"vincent"
0.5,9,1.5,-0.459,"vincent"
0.5,9,2,0.006,"vincent"
0.5,9,2.5,-0.109,"vincent"
0.5,9,3,-0.528,"vincent"
0.5,9,3.5,-0.208,"vincent"
0.5,9,4,0.126,"vincent"
0.5,9,4.5,0.011,"vincent"
0.5,9,5,-0.321,"vincent"
0.5,9,5.5,-0.519,"vincent"
0.5,9,6,-0.463,"vincent"
0.5,9,6.5,-0.239,"vincent"
0.5,9,7,-0.004,"vincent"
0.5,9,7.5,0.126,"vincent"
0.5,9,8,0.115,"vincent"
0.5,9,8.5,-0.009,"vincent"
0.5,9,9,-0.189,"vincent"
0.5,9,9.5,-0.361,"vincent"
0.5,9,10,-0.482,"vincent"
0.5,9,10.5,-0.528,"vincent"
0.5,9.5,0.5,-0.569,"vincent"
0.5,9.5,1,-0.367,"vincent"
0.5,9.5,1.5,-0.631,"vincent"
0.5,9.5,2,-0.166,"vincent"
0.5,9.5,2.5,-0.281,"vincent"
0.5,9.5,3,-0.701,"vincent"
0.5,9.5,3.5,-0.38,"vincent"
0.5,9.5,4,-0.047,"vincent"
0.5,9.5,4.5,-0.161,"vincent"
0.5,9.5,5,-0.493,"vincent"
0.5,9.5,5.5,-0.692,"vincent"
0.5,9.5,6,-0.635,"vincent"
0.5,9.5,6.5,-0.411,"vincent"
0.5,9.5,7,-0.177,"vincent"
0.5,9.5,7.5,-0.046,"vincent"
0.5,9.5,8,-0.057,"vincent"
0.5,9.5,8.5,-0.182,"vincent"
0.5,9.5,9,-0.361,"vincent"
0.5,9.5,9.5,-0.534,"vincent"
0.5,9.5,10,-0.654,"vincent"
0.5,9.5,10.5,-0.7,"vincent"
0.5,10,0.5,-0.689,"vincent"
0.5,10,1,-0.488,"vincent"
0.5,10,1.5,-0.752,"vincent"
0.5,10,2,-0.287,"vincent"
0.5,10,2.5,-0.402,"vincent"
0.5,10,3,-0.821,"vincent"
0.5,10,3.5,-0.501,"vincent"
0.5,10,4,-0.167,"vincent"
0.5,10,4.5,-0.282,"vincent"
0.5,10,5,-0.613,"vincent"
0.5,10,5.5,-0.812,"vincent"
0.5,10,6,-0.755,"vincent"
0.5,10,6.5,-0.532,"vincent"
0.5,10,7,-0.297,"vincent"
0.5,10,7.5,-0.167,"vincent"
0.5,10,8,-0.178,"vincent"
0.5,10,8.5,-0.302,"vincent"
0.5,10,9,-0.482,"vincent"
0.5,10,9.5,-0.654,"vincent"
0.5,10,10,-0.774,"vincent"
0.5,10,10.5,-0.821,"vincent"
0.5,10.5,0.5,-0.735,"vincent"
0.5,10.5,1,-0.534,"vincent"
0.5,10.5,1.5,-0.798,"vincent"
0.5,10.5,2,-0.333,"vincent"
0.5,10.5,2.5,-0.448,"vincent"
0.5,10.5,3,-0.868,"vincent"
0.5,10.5,3.5,-0.547,"vincent"
0.5,10.5,4,-0.213,"vincent"
0.5,10.5,4.5,-0.328,"vincent"
0.5,10.5,5,-0.66,"vincent"
0.5,10.5,5.5,-0.859,"vincent"
0.5,10.5,6,-0.802,"vincent"
0.5,10.5,6.5,-0.578,"vincent"
0.5,10.5,7,-0.343,"vincent"
0.5,10.5,7.5,-0.213,"vincent"
0.5,10.5,8,-0.224,"vincent"
0.5,10.5,8.5,-0.349,"vincent"
0.5,10.5,9,-0.528,"vincent"
0.5,10.5,9.5,-0.7,"vincent"
0.5,10.5,10,-0.821,"vincent"
0.5,10.5,10.5,-0.867,"vincent"
1,0.5,0.5,-0.403,"vincent"
1,0.5,1,-0.201,"vincent"
1,0.5,1.5,-0.465,"vincent"
1,0.5,2,0,"vincent"
1,0.5,2.5,-0.115,"vincent"
1,0.5,3,-0.535,"vincent"
1,0.5,3.5,-0.214,"vincent"
1,0.5,4,0.12,"vincent"
1,0.5,4.5,0.005,"vincent"
1,0.5,5,-0.327,"vincent"
1,0.5,5.5,-0.526,"vincent"
1,0.5,6,-0.469,"vincent"
1,0.5,6.5,-0.245,"vincent"
1,0.5,7,-0.01,"vincent"
1,0.5,7.5,0.12,"vincent"
1,0.5,8,0.109,"vincent"
1,0.5,8.5,-0.016,"vincent"
1,0.5,9,-0.195,"vincent"
1,0.5,9.5,-0.367,"vincent"
1,0.5,10,-0.488,"vincent"
1,0.5,10.5,-0.534,"vincent"
1,1,0.5,-0.201,"vincent"
1,1,1,0,"vincent"
1,1,1.5,-0.264,"vincent"
1,1,2,0.201,"vincent"
1,1,2.5,0.086,"vincent"
1,1,3,-0.333,"vincent"
1,1,3.5,-0.013,"vincent"
1,1,4,0.321,"vincent"
1,1,4.5,0.206,"vincent"
1,1,5,-0.126,"vincent"
1,1,5.5,-0.324,"vincent"
1,1,6,-0.268,"vincent"
1,1,6.5,-0.044,"vincent"
1,1,7,0.191,"vincent"
1,1,7.5,0.321,"vincent"
1,1,8,0.31,"vincent"
1,1,8.5,0.186,"vincent"
1,1,9,0.006,"vincent"
1,1,9.5,-0.166,"vincent"
1,1,10,-0.287,"vincent"
1,1,10.5,-0.333,"vincent"
1,1.5,0.5,-0.465,"vincent"
1,1.5,1,-0.264,"vincent"
1,1.5,1.5,-0.528,"vincent"
1,1.5,2,-0.063,"vincent"
1,1.5,2.5,-0.177,"vincent"
1,1.5,3,-0.597,"vincent"
1,1.5,3.5,-0.277,"vincent"
1,1.5,4,0.057,"vincent"
1,1.5,4.5,-0.058,"vincent"
1,1.5,5,-0.389,"vincent"
1,1.5,5.5,-0.588,"vincent"
1,1.5,6,-0.531,"vincent"
1,1.5,6.5,-0.308,"vincent"
1,1.5,7,-0.073,"vincent"
1,1.5,7.5,0.057,"vincent"
1,1.5,8,0.046,"vincent"
1,1.5,8.5,-0.078,"vincent"
1,1.5,9,-0.257,"vincent"
1,1.5,9.5,-0.43,"vincent"
1,1.5,10,-0.55,"vincent"
1,1.5,10.5,-0.597,"vincent"
1,2,0.5,0,"vincent"
1,2,1,0.201,"vincent"
1,2,1.5,-0.063,"vincent"
1,2,2,0.403,"vincent"
1,2,2.5,0.288,"vincent"
1,2,3,-0.132,"vincent"
1,2,3.5,0.188,"vincent"
1,2,4,0.522,"vincent"
1,2,4.5,0.408,"vincent"
1,2,5,0.076,"vincent"
1,2,5.5,-0.123,"vincent"
1,2,6,-0.066,"vincent"
1,2,6.5,0.158,"vincent"
1,2,7,0.392,"vincent"
1,2,7.5,0.522,"vincent"
1,2,8,0.512,"vincent"
1,2,8.5,0.387,"vincent"
1,2,9,0.208,"vincent"
1,2,9.5,0.035,"vincent"
1,2,10,-0.085,"vincent"
1,2,10.5,-0.132,"vincent"
1,2.5,0.5,-0.115,"vincent"
1,2.5,1,0.086,"vincent"
1,2.5,1.5,-0.177,"vincent"
1,2.5,2,0.288,"vincent"
1,2.5,2.5,0.173,"vincent"
1,2.5,3,-0.247,"vincent"
1,2.5,3.5,0.073,"vincent"
1,2.5,4,0.407,"vincent"
1,2.5,4.5,0.293,"vincent"
1,2.5,5,-0.039,"vincent"
1,2.5,5.5,-0.238,"vincent"
1,2.5,6,-0.181,"vincent"
1,2.5,6.5,0.043,"vincent"
1,2.5,7,0.277,"vincent"
1,2.5,7.5,0.407,"vincent"
1,2.5,8,0.397,"vincent"
1,2.5,8.5,0.272,"vincent"
1,2.5,9,0.093,"vincent"
1,2.5,9.5,-0.08,"vincent"
1,2.5,10,-0.2,"vincent"
1,2.5,10.5,-0.247,"vincent"
1,3,0.5,-0.535,"vincent"
1,3,1,-0.333,"vincent"
1,3,1.5,-0.597,"vincent"
1,3,2,-0.132,"vincent"
1,3,2.5,-0.247,"vincent"
1,3,3,-0.667,"vincent"
1,3,3.5,-0.346,"vincent"
1,3,4,-0.012,"vincent"
1,3,4.5,-0.127,"vincent"
1,3,5,-0.459,"vincent"
1,3,5.5,-0.658,"vincent"
1,3,6,-0.601,"vincent"
1,3,6.5,-0.377,"vincent"
1,3,7,-0.142,"vincent"
1,3,7.5,-0.012,"vincent"
1,3,8,-0.023,"vincent"
1,3,8.5,-0.148,"vincent"
1,3,9,-0.327,"vincent"
1,3,9.5,-0.499,"vincent"
1,3,10,-0.62,"vincent"
1,3,10.5,-0.666,"vincent"
1,3.5,0.5,-0.214,"vincent"
1,3.5,1,-0.013,"vincent"
1,3.5,1.5,-0.277,"vincent"
1,3.5,2,0.188,"vincent"
1,3.5,2.5,0.073,"vincent"
1,3.5,3,-0.346,"vincent"
1,3.5,3.5,-0.026,"vincent"
1,3.5,4,0.308,"vincent"
1,3.5,4.5,0.193,"vincent"
1,3.5,5,-0.139,"vincent"
1,3.5,5.5,-0.337,"vincent"
1,3.5,6,-0.281,"vincent"
1,3.5,6.5,-0.057,"vincent"
1,3.5,7,0.178,"vincent"
1,3.5,7.5,0.308,"vincent"
1,3.5,8,0.297,"vincent"
1,3.5,8.5,0.173,"vincent"
1,3.5,9,-0.007,"vincent"
1,3.5,9.5,-0.179,"vincent"
1,3.5,10,-0.299,"vincent"
1,3.5,10.5,-0.346,"vincent"
1,4,0.5,0.12,"vincent"
1,4,1,0.321,"vincent"
1,4,1.5,0.057,"vincent"
1,4,2,0.522,"vincent"
1,4,2.5,0.407,"vincent"
1,4,3,-0.012,"vincent"
1,4,3.5,0.308,"vincent"
1,4,4,0.642,"vincent"
1,4,4.5,0.527,"vincent"
1,4,5,0.195,"vincent"
1,4,5.5,-0.004,"vincent"
1,4,6,0.053,"vincent"
1,4,6.5,0.277,"vincent"
1,4,7,0.512,"vincent"
1,4,7.5,0.642,"vincent"
1,4,8,0.631,"vincent"
1,4,8.5,0.506,"vincent"
1,4,9,0.327,"vincent"
1,4,9.5,0.155,"vincent"
1,4,10,0.034,"vincent"
1,4,10.5,-0.012,"vincent"
1,4.5,0.5,0.005,"vincent"
1,4.5,1,0.206,"vincent"
1,4.5,1.5,-0.058,"vincent"
1,4.5,2,0.408,"vincent"
1,4.5,2.5,0.293,"vincent"
1,4.5,3,-0.127,"vincent"
1,4.5,3.5,0.193,"vincent"
1,4.5,4,0.527,"vincent"
1,4.5,4.5,0.413,"vincent"
1,4.5,5,0.081,"vincent"
1,4.5,5.5,-0.118,"vincent"
1,4.5,6,-0.061,"vincent"
1,4.5,6.5,0.163,"vincent"
1,4.5,7,0.397,"vincent"
1,4.5,7.5,0.527,"vincent"
1,4.5,8,0.517,"vincent"
1,4.5,8.5,0.392,"vincent"
1,4.5,9,0.213,"vincent"
1,4.5,9.5,0.04,"vincent"
1,4.5,10,-0.08,"vincent"
1,4.5,10.5,-0.127,"vincent"
1,5,0.5,-0.327,"vincent"
1,5,1,-0.126,"vincent"
1,5,1.5,-0.389,"vincent"
1,5,2,0.076,"vincent"
1,5,2.5,-0.039,"vincent"
1,5,3,-0.459,"vincent"
1,5,3.5,-0.139,"vincent"
1,5,4,0.195,"vincent"
1,5,4.5,0.081,"vincent"
1,5,5,-0.251,"vincent"
1,5,5.5,-0.45,"vincent"
1,5,6,-0.393,"vincent"
1,5,6.5,-0.169,"vincent"
1,5,7,0.065,"vincent"
1,5,7.5,0.196,"vincent"
1,5,8,0.185,"vincent"
1,5,8.5,0.06,"vincent"
1,5,9,-0.119,"vincent"
1,5,9.5,-0.292,"vincent"
1,5,10,-0.412,"vincent"
1,5,10.5,-0.459,"vincent"
1,5.5,0.5,-0.526,"vincent"
1,5.5,1,-0.324,"vincent"
1,5.5,1.5,-0.588,"vincent"
1,5.5,2,-0.123,"vincent"
1,5.5,2.5,-0.238,"vincent"
1,5.5,3,-0.658,"vincent"
1,5.5,3.5,-0.337,"vincent"
1,5.5,4,-0.004,"vincent"
1,5.5,4.5,-0.118,"vincent"
1,5.5,5,-0.45,"vincent"
1,5.5,5.5,-0.649,"vincent"
1,5.5,6,-0.592,"vincent"
1,5.5,6.5,-0.368,"vincent"
1,5.5,7,-0.134,"vincent"
1,5.5,7.5,-0.003,"vincent"
1,5.5,8,-0.014,"vincent"
1,5.5,8.5,-0.139,"vincent"
1,5.5,9,-0.318,"vincent"
1,5.5,9.5,-0.491,"vincent"
1,5.5,10,-0.611,"vincent"
1,5.5,10.5,-0.657,"vincent"
1,6,0.5,-0.469,"vincent"
1,6,1,-0.268,"vincent"
1,6,1.5,-0.531,"vincent"
1,6,2,-0.066,"vincent"
1,6,2.5,-0.181,"vincent"
1,6,3,-0.601,"vincent"
1,6,3.5,-0.281,"vincent"
1,6,4,0.053,"vincent"
1,6,4.5,-0.061,"vincent"
1,6,5,-0.393,"vincent"
1,6,5.5,-0.592,"vincent"
1,6,6,-0.535,"vincent"
1,6,6.5,-0.311,"vincent"
1,6,7,-0.077,"vincent"
1,6,7.5,0.054,"vincent"
1,6,8,0.043,"vincent"
1,6,8.5,-0.082,"vincent"
1,6,9,-0.261,"vincent"
1,6,9.5,-0.434,"vincent"
1,6,10,-0.554,"vincent"
1,6,10.5,-0.601,"vincent"
1,6.5,0.5,-0.245,"vincent"
1,6.5,1,-0.044,"vincent"
1,6.5,1.5,-0.308,"vincent"
