x0,x1,x2,fitness
10.5,1,0,-0.499
10.5,1.5,0,-0.895
10.5,2,0,-0.198
10.5,2.5,0,-0.37
10.5,3,0,-0.999
10.5,3.5,0,-0.519
10.5,4,0,-0.018
10.5,4.5,0,-0.19
10.5,5,0,-0.688
10.5,5.5,0,-0.986
10.5,6,0,-0.901
10.5,6.5,0,-0.565
10.5,7,0,-0.213
10.5,7.5,0,-0.018
10.5,8,0,-0.034
10.5,8.5,0,-0.221
10.5,9,0,-0.49
10.5,9.5,0,-0.749
10.5,10,0,-0.929
10.5,10.5,0,-0.999
