x0,x1,x2,fitness
-1,-1.5,0,97.274
-1,-1,0,-65.683
-1,-0.5,0,-20.896
-1,0,0,36.132
-1,0.5,0,-14.108
-1,1,0,14.453
-1,1.5,0,-9.588
-1,2,0,6.669
-1,2.5,0,-7.448
-1,3,0,1.829
-1,3.5,0,-5.933
-1,4,0,-2.309
-1,4.5,0,-4.38
-1,5,0,78.25
-0.5,-5,0,-7.331
-0.5,-4.5,0,6.96
-0.5,-4,0,-7.505
-0.5,-3.5,0,6.805
-0.5,-3,0,-9.315
-0.5,-2.5,0,9.225
-0.5,-2,0,-15.892
-0.5,-1.5,0,30.946
-0.5,-1,0,-20.896
-0.5,-0.5,0,-6.648
-0.5,0,0,11.495
-0.5,0.5,0,-4.488
-0.5,1,0,4.598
-0.5,1.5,0,-3.05
-0.5,2,0,2.122
-0.5,2.5,0,-2.369
-0.5,3,0,0.582
-0.5,3.5,0,-1.887
-0.5,4,0,-0.735
-0.5,4.5,0,-1.394
-0.5,5,0,24.894
0,-5,0,12.676
0,-4.5,0,-12.036
0,-4,0,12.978
0,-3.5,0,-11.766
0,-3,0,16.108
0,-2.5,0,-15.952
0,-2,0,27.48
0,-1.5,0,-53.51
0,-1,0,36.132
0,-0.5,0,11.495
0,0,0,-19.876
0,0.5,0,7.761
0,1,0,-7.951
0,1.5,0,5.274
0,2,0,-3.669
0,2.5,0,4.097
0,3,0,-1.006
0,3.5,0,3.264
0,4,0,1.27
0,4.5,0,2.41
0,5,0,-43.045
0.5,-5,0,-4.95
0.5,-4.5,0,4.7
0.5,-4,0,-5.067
0.5,-3.5,0,4.594
0.5,-3,0,-6.289
0.5,-2.5,0,6.229
0.5,-2,0,-10.73
0.5,-1.5,0,20.894
0.5,-1,0,-14.108
0.5,-0.5,0,-4.488
0.5,0,0,7.761
0.5,0.5,0,-3.03
0.5,1,0,3.104
0.5,1.5,0,-2.059
0.5,2,0,1.433
0.5,2.5,0,-1.6
0.5,3,0,0.393
0.5,3.5,0,-1.274
0.5,4,0,-0.496
0.5,4.5,0,-0.941
0.5,5,0,16.807
1,-5,0,5.071
1,-4.5,0,-4.814
1,-4,0,5.191
1,-3.5,0,-4.707
1,-3,0,6.443
1,-2.5,0,-6.381
1,-2,0,10.992
1,-1.5,0,-21.405
1,-1,0,14.453
1,-0.5,0,4.598
1,0,0,-7.951
1,0.5,0,3.104
1,1,0,-3.18
1,1.5,0,2.11
1,2,0,-1.468
1,2.5,0,1.639
1,3,0,-0.402
1,3.5,0,1.305
1,4,0,0.508
1,4.5,0,0.964
1,5,0,-17.218
1.5,-5,0,-3.364
1.5,-4.5,0,3.194
1.5,-4,0,-3.444
1.5,-3.5,0,3.122
1.5,-3,0,-4.274
1.5,-2.5,0,4.233
1.5,-2,0,-7.292
1.5,-1.5,0,14.199
1.5,-1,0,-9.588
1.5,-0.5,0,-3.05
1.5,0,0,5.274
1.5,0.5,0,-2.059
1.5,1,0,2.11
1.5,1.5,0,-1.4
1.5,2,0,0.974
1.5,2.5,0,-1.087
1.5,3,0,0.267
1.5,3.5,0,-0.866
1.5,4,0,-0.337
1.5,4.5,0,-0.639
1.5,5,0,11.422
2,-5,0,2.34
2,-4.5,0,-2.222
2,-4,0,2.396
2,-3.5,0,-2.172
2,-3,0,2.973
2,-2.5,0,-2.944
2,-2,0,5.072
2,-1.5,0,-9.877
2,-1,0,6.669
2,-0.5,0,2.122
2,0,0,-3.669
2,0.5,0,1.433
2,1,0,-1.468
2,1.5,0,0.974
2,2,0,-0.677
2,2.5,0,0.756
2,3,0,-0.186
2,3.5,0,0.602
2,4,0,0.234
2,4.5,0,0.445
2,5,0,-7.945
2.5,-5,0,-2.613
2.5,-4.5,0,2.481
2.5,-4,0,-2.675
2.5,-3.5,0,2.425
2.5,-3,0,-3.32
2.5,-2.5,0,3.288
2.5,-2,0,-5.665
2.5,-1.5,0,11.03
2.5,-1,0,-7.448
2.5,-0.5,0,-2.369
2.5,0,0,4.097
2.5,0.5,0,-1.6
2.5,1,0,1.639
2.5,1.5,0,-1.087
2.5,2,0,0.756
2.5,2.5,0,-0.845
2.5,3,0,0.207
2.5,3.5,0,-0.673
2.5,4,0,-0.262
2.5,4.5,0,-0.497
2.5,5,0,8.873
3,-5,0,0.642
3,-4.5,0,-0.609
3,-4,0,0.657
3,-3.5,0,-0.596
3,-3,0,0.815
3,-2.5,0,-0.807
3,-2,0,1.391
3,-1.5,0,-2.708
3,-1,0,1.829
3,-0.5,0,0.582
3,0,0,-1.006
3,0.5,0,0.393
3,1,0,-0.402
3,1.5,0,0.267
3,2,0,-0.186
3,2.5,0,0.207
3,3,0,-0.051
3,3.5,0,0.165
3,4,0,0.064
3,4.5,0,0.122
3,5,0,-2.179
3.5,-5,0,-2.081
3.5,-4.5,0,1.976
3.5,-4,0,-2.131
3.5,-3.5,0,1.932
3.5,-3,0,-2.645
3.5,-2.5,0,2.619
3.5,-2,0,-4.512
3.5,-1.5,0,8.786
3.5,-1,0,-5.933
3.5,-0.5,0,-1.887
3.5,0,0,3.264
3.5,0.5,0,-1.274
3.5,1,0,1.305
3.5,1.5,0,-0.866
3.5,2,0,0.602
3.5,2.5,0,-0.673
3.5,3,0,0.165
3.5,3.5,0,-0.536
3.5,4,0,-0.209
3.5,4.5,0,-0.396
3.5,5,0,7.068
4,-5,0,-0.81
4,-4.5,0,0.769
4,-4,0,-0.829
4,-3.5,0,0.752
4,-3,0,-1.029
4,-2.5,0,1.019
4,-2,0,-1.756
4,-1.5,0,3.419
4,-1,0,-2.309
4,-0.5,0,-0.735
4,0,0,1.27
4,0.5,0,-0.496
4,1,0,0.508
4,1.5,0,-0.337
4,2,0,0.234
4,2.5,0,-0.262
4,3,0,0.064
4,3.5,0,-0.209
4,4,0,-0.081
4,4.5,0,-0.154
4,5,0,2.751
4.5,-5,0,-1.537
4.5,-4.5,0,1.459
4.5,-4,0,-1.573
4.5,-3.5,0,1.426
4.5,-3,0,-1.953
4.5,-2.5,0,1.934
4.5,-2,0,-3.332
4.5,-1.5,0,6.487
4.5,-1,0,-4.38
4.5,-0.5,0,-1.394
4.5,0,0,2.41
4.5,0.5,0,-0.941
4.5,1,0,0.964
4.5,1.5,0,-0.639
4.5,2,0,0.445
4.5,2.5,0,-0.497
4.5,3,0,0.122
4.5,3.5,0,-0.396
4.5,4,0,-0.154
4.5,4.5,0,-0.292
4.5,5,0,5.218
5,-5,0,27.453
5,-4.5,0,-26.065
5,-4,0,28.106
5,-3.5,0,-25.482
5,-3,0,34.884
5,-2.5,0,-34.546
5,-2,0,59.513
5,-1.5,0,-115.885
5,-1,0,78.25
5,-0.5,0,24.894
5,0,0,-43.045
5,0.5,0,16.807
5,1,0,-17.218
5,1.5,0,11.422
5,2,0,-7.945
5,2.5,0,8.873
5,3,0,-2.179
5,3.5,0,7.068
5,4,0,2.751
5,4.5,0,5.218
5,5,0,-93.221
