x0,x1,x2,fitness
-2.5,-3,0,-719.055
-2.5,-2.5,0,-528.349
-2.5,-2,0,-808.266
-2.5,-1.5,0,-589.262
-2.5,-1,0,-832.915
-2.5,-0.5,0,-640.871
-2.5,0,0,-792.962
-2.5,0.5,0,-516.237
-2.5,1,0,-467.06
-2.5,1.5,0,-329.808
-2.5,2,0,-326.616
-2.5,2.5,0,-470.996
-2.5,3,0,-269.278
-2.5,3.5,0,-624.744
-2.5,4,0,-142.779
-2.5,4.5,0,-699.846
-2.5,5,0,-301.792
-2,-5,0,-1041.916
-2,-4.5,0,-884.076
-2,-4,0,-927.831
-2,-3.5,0,-902.704
-2,-3,0,-1112.337
-2,-2.5,0,-1020.856
-2,-2,0,-1253.855
-2,-1.5,0,-1030.919
-2,-1,0,-1097.034
-2,-0.5,0,-794.19
-2,0,0,-823.852
-2,0.5,0,-538.687
-2,1,0,-469.876
-2,1.5,0,-327.806
-2,2,0,-336.719
-2,2.5,0,-394.424
-2,3,0,-321.329
-2,3.5,0,-336.017
-2,4,0,-326.136
-2,4.5,0,-622.315
-2,5,0,-406.023
-1.5,-5,0,-639.885
-1.5,-4.5,0,-522.932
-1.5,-4,0,-453.56
-1.5,-3.5,0,-525.747
-1.5,-3,0,-663.726
-1.5,-2.5,0,-652.89
-1.5,-2,0,-835.786
-1.5,-1.5,0,-706.514
-1.5,-1,0,-863.055
-1.5,-0.5,0,-766.08
-1.5,0,0,-858.481
-1.5,0.5,0,-641.707
-1.5,1,0,-546.28
-1.5,1.5,0,-428.733
-1.5,2,0,-427.113
-1.5,2.5,0,-323.742
-1.5,3,0,-433.591
-1.5,3.5,0,-34.82
-1.5,4,0,-244.456
-1.5,4.5,0,-253.989
-1.5,5,0,-616.147
-1,-5,0,-669.745
-1,-4.5,0,-583.245
-1,-4,0,-391.831
-1,-3.5,0,-635.457
-1,-3,0,-774.554
-1,-2.5,0,-871.696
-1,-2,0,-1030.635
-1,-1.5,0,-911.086
-1,-1,0,-1050.787
-1,-0.5,0,-817.615
-1,0,0,-931.235
-1,0.5,0,-702.251
-1,1,0,-547.748
-1,1.5,0,-512.738
-1,2,0,-391.902
-1,2.5,0,-352.379
-1,3,0,-417.171
-1,3.5,0,-140.838
-1,4,0,-381.497
-1,4.5,0,-202.426
-1,5,0,-512.373
-0.5,-5,0,-328.053
-0.5,-4.5,0,-263.226
-0.5,-4,0,-21.356
-0.5,-3.5,0,-300.546
-0.5,-3,0,-385.183
-0.5,-2.5,0,-528.121
-0.5,-2,0,-665.805
-0.5,-1.5,0,-609.945
-0.5,-1,0,-943.69
-0.5,-0.5,0,-788.952
-0.5,0,0,-1045.138
-0.5,0.5,0,-823.828
-0.5,1,0,-649.132
-0.5,1.5,0,-668.087
-0.5,2,0,-396.814
-0.5,2.5,0,-507.166
-0.5,3,0,-282.905
-0.5,3.5,0,-353.347
-0.5,4,0,-198.249
-0.5,4.5,0,-361.324
-0.5,5,0,-306.743
0,-5,0,-567.892
0,-4.5,0,-522.593
0,-4,0,-305.397
0,-3.5,0,-565.107
0,-3,0,-625.791
0,-2.5,0,-803.032
0,-2,0,-876.995
0,-1.5,0,-885.674
0,-1,0,-841.046
0,-0.5,0,-907.399
0,0,0,-841.621
0,0.5,0,-703.997
0,1,0,-701.133
0,1.5,0,-478.162
0,2,0,-499.141
0,2.5,0,-399.667
0,3,0,-245.84
0,3.5,0,-173.735
0,4,0,-41.342
0,4.5,0,-369.775
0,5,0,-219.209
0.5,-5,0,-568.5
0.5,-4.5,0,-534.268
0.5,-4,0,-324.378
0.5,-3.5,0,-569.531
0.5,-3,0,-600.645
0.5,-2.5,0,-796.91
0.5,-2,0,-797.827
0.5,-1.5,0,-1002.651
0.5,-1,0,-558.305
0.5,-0.5,0,-1123.497
0.5,0,0,-701.314
0.5,0.5,0,-688.688
0.5,1,0,-894.948
0.5,1.5,0,-312.215
0.5,2,0,-805.307
0.5,2.5,0,-231.372
0.5,3,0,-455.494
0.5,3.5,0,-153.416
0.5,4,0,-139.472
0.5,4.5,0,-269.607
0.5,5,0,-284.485
1,-5,0,-759.57
1,-4.5,0,-729.163
1,-4,0,-514.515
1,-3.5,0,-766.34
1,-3,0,-792.757
1,-2.5,0,-986.589
1,-2,0,-994.059
1,-1.5,0,-1017.838
1,-1,0,-779.841
1,-0.5,0,-900.106
1,0,0,-748.271
1,0.5,0,-692.557
1,1,0,-758.933
1,1.5,0,-511.119
1,2,0,-697.013
1,2.5,0,-367.122
1,3,0,-510.546
1,3.5,0,-231.611
1,4,0,-362.635
1,4.5,0,-212.669
1,5,0,-367.802
1.5,-5,0,-805.108
1.5,-4.5,0,-775.217
1.5,-4,0,-555.753
1.5,-3.5,0,-809.783
1.5,-3,0,-838.209
1.5,-2.5,0,-990.212
1.5,-2,0,-1162.781
1.5,-1.5,0,-653.094
1.5,-1,0,-1287.588
1.5,-0.5,0,-497.735
1.5,0,0,-964.071
1.5,0.5,0,-784.413
1.5,1,0,-511.603
1.5,1.5,0,-1102.089
1.5,2,0,-258.93
1.5,2.5,0,-880.828
1.5,3,0,-401.447
1.5,3.5,0,-515.028
1.5,4,0,-457.113
1.5,4.5,0,-318.292
1.5,5,0,-458.758
2,-5,0,-774.71
2,-4.5,0,-745.874
2,-4,0,-525.312
2,-3.5,0,-782.08
2,-3,0,-815.257
2,-2.5,0,-949.315
2,-2,0,-1173.283
2,-1.5,0,-580.945
2,-1,0,-1251.707
2,-0.5,0,-487.973
2,0,0,-934.281
2,0.5,0,-723.409
2,1,0,-536.034
2,1.5,0,-1045.411
2,2,0,-309.972
2,2.5,0,-833.302
2,3,0,-449.652
2,3.5,0,-562.736
2,4,0,-512.896
2,4.5,0,-401.268
2,5,0,-526.449
2.5,-5,0,-740.758
2.5,-4.5,0,-711.74
2.5,-4,0,-491.953
2.5,-3.5,0,-751.223
2.5,-3,0,-777.456
2.5,-2.5,0,-1012.92
2.5,-2,0,-899.653
2.5,-1.5,0,-1131.856
2.5,-1,0,-769.589
2.5,-0.5,0,-977.841
2.5,0,0,-878.895
2.5,0.5,0,-738.174
2.5,1,0,-1022.84
2.5,1.5,0,-553.565
2.5,2,0,-1101.649
2.5,2.5,0,-536.839
2.5,3,0,-1064.519
2.5,3.5,0,-594.402
2.5,4,0,-929.884
2.5,4.5,0,-642.801
2.5,5,0,-821.807
3,-5,0,-794.032
3,-4.5,0,-764.819
3,-4,0,-547.728
3,-3.5,0,-809.29
3,-3,0,-823.977
3,-2.5,0,-1155.414
3,-2,0,-703.267
3,-1.5,0,-1373.363
3,-1,0,-520.049
3,-0.5,0,-1044.283
3,0,0,-769.635
3,0.5,0,-558.31
3,1,0,-1050.142
3,1.5,0,-220.932
3,2,0,-1146.03
3,2.5,0,-159.557
3,3,0,-1055.76
3,3.5,0,-294.278
3,4,0,-921.605
3,4.5,0,-474.446
3,5,0,-872.463
3.5,-5,0,-990.581
3.5,-4.5,0,-962.311
3.5,-4,0,-746.728
3.5,-3.5,0,-1009.134
3.5,-3,0,-1065.34
3.5,-2.5,0,-1211.194
3.5,-2,0,-1216.636
3.5,-1.5,0,-1094.785
3.5,-1,0,-1163.34
3.5,-0.5,0,-934.566
3.5,0,0,-1173.096
3.5,0.5,0,-788.3
3.5,1,0,-1204.493
3.5,1.5,0,-691.148
3.5,2,0,-1271.145
3.5,2.5,0,-665.597
3.5,3,0,-1306.903
3.5,3.5,0,-702.945
3.5,4,0,-1343.992
3.5,4.5,0,-798.043
3.5,5,0,-1426.868
4,-5,0,-1018.852
4,-4.5,0,-994.001
4,-4,0,-780.395
4,-3.5,0,-1042.647
4,-3,0,-1208.474
4,-2.5,0,-931.048
4,-2,0,-1603.266
4,-1.5,0,-536.132
4,-1,0,-1428.735
4,-0.5,0,-484.34
4,0,0,-1107.556
4,0.5,0,-507.623
4,1,0,-860.074
4,1.5,0,-457.14
4,2,0,-860.714
4,2.5,0,-167.259
4,3,0,-890.578
4,3.5,0,-327.502
4,4,0,-985.508
4,4.5,0,-377.211
4,5,0,-1163.539
4.5,-5,0,-1270.437
4.5,-4.5,0,-1247.8
4.5,-4,0,-1051.145
4.5,-3.5,0,-1315.157
4.5,-3,0,-1576.94
4.5,-2.5,0,-1232.602
4.5,-2,0,-1855.36
4.5,-1.5,0,-973.163
4.5,-1,0,-1706.548
4.5,-0.5,0,-882.939
4.5,0,0,-1499.536
4.5,0.5,0,-833.504
4.5,1,0,-1353.821
4.5,1.5,0,-773.399
4.5,2,0,-1368.281
4.5,2.5,0,-683.097
4.5,3,0,-1399.135
4.5,3.5,0,-736.885
4.5,4,0,-1487.748
4.5,4.5,0,-828.745
4.5,5,0,-1662.381
5,-5,0,-1028.053
5,-4.5,0,-1005.604
5,-4,0,-882.177
5,-3.5,0,-1165.475
5,-3,0,-1468.321
5,-2.5,0,-1270.741
5,-2,0,-1418.359
5,-1.5,0,-983.946
5,-1,0,-1257.734
5,-0.5,0,-669.014
5,0,0,-1145.548
5,0.5,0,-412.179
5,1,0,-1058.427
5,1.5,0,-255.449
5,2,0,-999.55
5,2.5,0,-201.401
5,3,0,-995.283
5,3.5,0,-246.468
5,4,0,-1064.771
5,4.5,0,-369.97
5,5,0,-1217.02
